[-0.000196848, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[2.84628, 2.84708] ; ([-2.22817, -2.21708] ; [-0.776022, -0.738674] ; [0.318564, 0.455655] ; [-2.42202, -1.40812])
[2.84708, 2.84789] ; ([-2.22879, -2.21767] ; [-0.776461, -0.738845] ; [0.316702, 0.454433] ; [-2.44528, -1.42438])
[2.84789, 2.84868] ; ([-2.22941, -2.21826] ; [-0.776905, -0.739019] ; [0.314829, 0.453194] ; [-2.46837, -1.44055])
[2.84868, 2.84948] ; ([-2.23002, -2.21886] ; [-0.777353, -0.739195] ; [0.312947, 0.45194] ; [-2.4913, -1.45663])
[2.84948, 2.85028] ; ([-2.23064, -2.21945] ; [-0.777804, -0.739373] ; [0.311054, 0.45067] ; [-2.51407, -1.47263])
[2.85028, 2.85107] ; ([-2.23126, -2.22004] ; [-0.77826, -0.739553] ; [0.309152, 0.449384] ; [-2.53668, -1.48853])
[2.85107, 2.85187] ; ([-2.23188, -2.22063] ; [-0.778721, -0.739735] ; [0.307241, 0.448082] ; [-2.55913, -1.50435])
[2.85187, 2.85266] ; ([-2.23249, -2.22122] ; [-0.779185, -0.739919] ; [0.30532, 0.446766] ; [-2.58141, -1.52007])
[2.85266, 2.85345] ; ([-2.23311, -2.2218] ; [-0.779654, -0.740104] ; [0.303391, 0.445434] ; [-2.60353, -1.53569])
[2.85345, 2.85424] ; ([-2.23372, -2.22239] ; [-0.780128, -0.740291] ; [0.301453, 0.444088] ; [-2.62548, -1.55121])
[2.85424, 2.85503] ; ([-2.23434, -2.22297] ; [-0.780606, -0.74048] ; [0.299507, 0.442727] ; [-2.64727, -1.56663])
[2.85503, 2.85581] ; ([-2.23495, -2.22356] ; [-0.78109, -0.740671] ; [0.297553, 0.441352] ; [-2.66889, -1.58195])
[2.85581, 2.8566] ; ([-2.23556, -2.22414] ; [-0.781577, -0.740863] ; [0.295591, 0.439963] ; [-2.69036, -1.59717])
[2.8566, 2.85738] ; ([-2.23617, -2.22472] ; [-0.78207, -0.741058] ; [0.29362, 0.43856] ; [-2.71165, -1.61228])
[2.85738, 2.85816] ; ([-2.23678, -2.22531] ; [-0.782566, -0.741254] ; [0.291642, 0.437143] ; [-2.73278, -1.62729])
[2.85816, 2.85894] ; ([-2.23739, -2.22589] ; [-0.783068, -0.741452] ; [0.289657, 0.435713] ; [-2.75376, -1.64219])
[2.85894, 2.85972] ; ([-2.238, -2.22647] ; [-0.783574, -0.741653] ; [0.287664, 0.434269] ; [-2.77456, -1.65699])
[2.85972, 2.86049] ; ([-2.2386, -2.22704] ; [-0.784085, -0.741855] ; [0.285664, 0.432812] ; [-2.79521, -1.67169])
[2.86049, 2.86127] ; ([-2.23921, -2.22762] ; [-0.7846, -0.742059] ; [0.283657, 0.431342] ; [-2.8157, -1.68627])
[2.86127, 2.86204] ; ([-2.23982, -2.2282] ; [-0.78512, -0.742265] ; [0.281643, 0.429859] ; [-2.83602, -1.70075])
[2.86204, 2.86281] ; ([-2.24042, -2.22877] ; [-0.785644, -0.742474] ; [0.279622, 0.428364] ; [-2.85618, -1.71512])
[2.86281, 2.86358] ; ([-2.24102, -2.22935] ; [-0.786173, -0.742685] ; [0.277594, 0.426856] ; [-2.87618, -1.72938])
[2.86358, 2.86435] ; ([-2.24163, -2.22992] ; [-0.78671, -0.742895] ; [0.27556, 0.425335] ; [-2.89605, -1.7435])
[2.86435, 2.86512] ; ([-2.24223, -2.23049] ; [-0.787249, -0.743109] ; [0.27352, 0.423803] ; [-2.91575, -1.75752])
[2.86512, 2.86588] ; ([-2.24283, -2.23106] ; [-0.787793, -0.743326] ; [0.271473, 0.422258] ; [-2.93529, -1.77144])
[2.86588, 2.86665] ; ([-2.24343, -2.23163] ; [-0.788339, -0.743547] ; [0.269421, 0.420701] ; [-2.95466, -1.78524])
[2.86665, 2.86741] ; ([-2.24403, -2.2322] ; [-0.78889, -0.74377] ; [0.267362, 0.419133] ; [-2.97388, -1.79893])
[2.86741, 2.86817] ; ([-2.24463, -2.23277] ; [-0.789444, -0.743997] ; [0.265298, 0.417554] ; [-2.99294, -1.81252])
[2.86817, 2.86893] ; ([-2.24523, -2.23334] ; [-0.790001, -0.744227] ; [0.263228, 0.415962] ; [-3.01184, -1.82599])
[2.86893, 2.86968] ; ([-2.24582, -2.2339] ; [-0.790565, -0.744459] ; [0.261152, 0.41436] ; [-3.03058, -1.83936])
[2.86968, 2.87044] ; ([-2.24642, -2.23447] ; [-0.791131, -0.744695] ; [0.259071, 0.412747] ; [-3.04916, -1.85261])
[2.87044, 2.87119] ; ([-2.24701, -2.23503] ; [-0.7917, -0.744936] ; [0.256984, 0.411122] ; [-3.06758, -1.86576])
[2.87119, 2.87194] ; ([-2.24761, -2.23559] ; [-0.792272, -0.745179] ; [0.254892, 0.409487] ; [-3.08584, -1.8788])
[2.87194, 2.8727] ; ([-2.2482, -2.23616] ; [-0.792853, -0.745421] ; [0.252796, 0.407841] ; [-3.10397, -1.89171])
[2.8727, 2.87344] ; ([-2.2488, -2.23672] ; [-0.793442, -0.745663] ; [0.250694, 0.406184] ; [-3.12194, -1.9045])
[2.87344, 2.87419] ; ([-2.24939, -2.23728] ; [-0.794034, -0.745908] ; [0.248587, 0.404517] ; [-3.13976, -1.91718])
[2.87419, 2.87494] ; ([-2.24998, -2.23784] ; [-0.794629, -0.746159] ; [0.246476, 0.40284] ; [-3.15742, -1.92975])
[2.87494, 2.87568] ; ([-2.25057, -2.23839] ; [-0.795226, -0.746413] ; [0.24436, 0.401153] ; [-3.17492, -1.94221])
[2.87568, 2.87643] ; ([-2.25116, -2.23895] ; [-0.79583, -0.746668] ; [0.242239, 0.399456] ; [-3.19227, -1.95456])
[2.87643, 2.87717] ; ([-2.25175, -2.23951] ; [-0.796437, -0.746927] ; [0.240115, 0.397749] ; [-3.20947, -1.96679])
[2.87717, 2.87791] ; ([-2.25234, -2.24006] ; [-0.797047, -0.747191] ; [0.237985, 0.396033] ; [-3.22651, -1.97892])
[2.87791, 2.87865] ; ([-2.25292, -2.24062] ; [-0.797659, -0.747459] ; [0.235852, 0.394307] ; [-3.2434, -1.99093])
[2.87865, 2.87938] ; ([-2.25351, -2.24117] ; [-0.798278, -0.747728] ; [0.233714, 0.392572] ; [-3.26014, -2.00283])
[2.87938, 2.88012] ; ([-2.2541, -2.24172] ; [-0.798899, -0.748001] ; [0.231573, 0.390827] ; [-3.27673, -2.01462])
[2.88012, 2.88085] ; ([-2.25468, -2.24227] ; [-0.799523, -0.74828] ; [0.229428, 0.389073] ; [-3.29316, -2.0263])
[2.88085, 2.88159] ; ([-2.25527, -2.24283] ; [-0.800152, -0.748559] ; [0.227278, 0.38731] ; [-3.30944, -2.03787])
[2.88159, 2.88232] ; ([-2.25585, -2.24338] ; [-0.800784, -0.748844] ; [0.225125, 0.385539] ; [-3.32557, -2.04933])
[2.88232, 2.88305] ; ([-2.25644, -2.24393] ; [-0.801418, -0.749134] ; [0.222969, 0.383758] ; [-3.34155, -2.06068])
[2.88305, 2.88378] ; ([-2.25702, -2.24447] ; [-0.802058, -0.749425] ; [0.220808, 0.381969] ; [-3.35738, -2.07191])
[2.88378, 2.8845] ; ([-2.2576, -2.24502] ; [-0.802699, -0.749722] ; [0.218645, 0.380171] ; [-3.37306, -2.08304])
[2.8845, 2.88523] ; ([-2.25818, -2.24557] ; [-0.803343, -0.750023] ; [0.216477, 0.378365] ; [-3.38858, -2.09406])
[2.88523, 2.88595] ; ([-2.25876, -2.24611] ; [-0.803993, -0.750326] ; [0.214307, 0.37655] ; [-3.40397, -2.10497])
[2.88595, 2.88668] ; ([-2.25934, -2.24666] ; [-0.804644, -0.750635] ; [0.212133, 0.374728] ; [-3.4192, -2.11577])
[2.88668, 2.8874] ; ([-2.25992, -2.2472] ; [-0.805297, -0.750949] ; [0.209956, 0.372897] ; [-3.43428, -2.12646])
[2.8874, 2.88812] ; ([-2.2605, -2.24775] ; [-0.805957, -0.751264] ; [0.207776, 0.371058] ; [-3.44922, -2.13705])
[2.88812, 2.88884] ; ([-2.26108, -2.24829] ; [-0.806617, -0.751585] ; [0.205593, 0.369211] ; [-3.464, -2.14752])
[2.88884, 2.88956] ; ([-2.26166, -2.24883] ; [-0.807283, -0.751908] ; [0.203407, 0.367356] ; [-3.47865, -2.15789])
[2.88956, 2.89027] ; ([-2.26223, -2.24937] ; [-0.807949, -0.752238] ; [0.201218, 0.365494] ; [-3.49314, -2.16815])
[2.89027, 2.89099] ; ([-2.26281, -2.24991] ; [-0.808617, -0.752573] ; [0.199027, 0.363624] ; [-3.50749, -2.1783])
[2.89099, 2.8917] ; ([-2.26339, -2.25045] ; [-0.809291, -0.752909] ; [0.196832, 0.361746] ; [-3.52169, -2.18834])
[2.8917, 2.89241] ; ([-2.26396, -2.25099] ; [-0.809967, -0.753251] ; [0.194635, 0.359861] ; [-3.53575, -2.19828])
[2.89241, 2.89313] ; ([-2.26454, -2.25153] ; [-0.810647, -0.753596] ; [0.192435, 0.357969] ; [-3.54967, -2.20811])
[2.89313, 2.89384] ; ([-2.26511, -2.25207] ; [-0.811329, -0.753946] ; [0.190233, 0.35607] ; [-3.56344, -2.21784])
[2.89384, 2.89455] ; ([-2.26569, -2.25261] ; [-0.812014, -0.7543] ; [0.188028, 0.354163] ; [-3.57707, -2.22745])
[2.89455, 2.89525] ; ([-2.26626, -2.25314] ; [-0.8127, -0.75466] ; [0.18582, 0.352249] ; [-3.59054, -2.23697])
[2.89525, 2.89596] ; ([-2.26683, -2.25368] ; [-0.813386, -0.755027] ; [0.183611, 0.350329] ; [-3.60387, -2.24639])
[2.89596, 2.89667] ; ([-2.26741, -2.25421] ; [-0.814074, -0.7554] ; [0.181399, 0.348401] ; [-3.61705, -2.25571])
[2.89667, 2.89737] ; ([-2.26798, -2.25475] ; [-0.814762, -0.755779] ; [0.179184, 0.346467] ; [-3.63008, -2.26493])
[2.89737, 2.89807] ; ([-2.26855, -2.25528] ; [-0.815451, -0.756165] ; [0.176968, 0.344525] ; [-3.64297, -2.27406])
[2.89807, 2.89878] ; ([-2.26912, -2.25582] ; [-0.816141, -0.756557] ; [0.174749, 0.342577] ; [-3.6557, -2.28309])
[2.89878, 2.89948] ; ([-2.26969, -2.25635] ; [-0.816831, -0.756955] ; [0.172528, 0.340623] ; [-3.66829, -2.29202])
[2.89948, 2.90018] ; ([-2.27026, -2.25688] ; [-0.817523, -0.757359] ; [0.170304, 0.338662] ; [-3.68074, -2.30085])
[2.90018, 2.90088] ; ([-2.27084, -2.25741] ; [-0.818217, -0.757768] ; [0.168079, 0.336694] ; [-3.69303, -2.30959])
[2.90088, 2.90158] ; ([-2.27141, -2.25794] ; [-0.818913, -0.758182] ; [0.165851, 0.334719] ; [-3.70518, -2.31824])
[2.90158, 2.90227] ; ([-2.27198, -2.25848] ; [-0.819612, -0.7586] ; [0.163622, 0.332739] ; [-3.71719, -2.32679])
[2.90227, 2.90297] ; ([-2.27254, -2.25901] ; [-0.820315, -0.759021] ; [0.16139, 0.330752] ; [-3.72905, -2.33524])
[2.90297, 2.90366] ; ([-2.27311, -2.25954] ; [-0.821021, -0.759446] ; [0.159157, 0.328758] ; [-3.74076, -2.3436])
[2.90366, 2.90436] ; ([-2.27368, -2.26007] ; [-0.82173, -0.759874] ; [0.156922, 0.326758] ; [-3.75234, -2.35187])
[2.90436, 2.90505] ; ([-2.27425, -2.2606] ; [-0.822442, -0.760308] ; [0.154684, 0.324752] ; [-3.76376, -2.36004])
[2.90505, 2.90574] ; ([-2.27482, -2.26112] ; [-0.823156, -0.760745] ; [0.152446, 0.322741] ; [-3.77505, -2.36811])
[2.90574, 2.90644] ; ([-2.27539, -2.26165] ; [-0.823872, -0.761187] ; [0.150205, 0.320723] ; [-3.78619, -2.3761])
[2.90644, 2.90713] ; ([-2.27596, -2.26218] ; [-0.824591, -0.761634] ; [0.147963, 0.318699] ; [-3.79718, -2.38399])
[2.90713, 2.90782] ; ([-2.27652, -2.26271] ; [-0.825312, -0.762085] ; [0.145719, 0.316669] ; [-3.80803, -2.39179])
[2.90782, 2.90851] ; ([-2.27709, -2.26324] ; [-0.826035, -0.762541] ; [0.143474, 0.314634] ; [-3.81874, -2.3995])
[2.90851, 2.90919] ; ([-2.27766, -2.26376] ; [-0.82676, -0.763001] ; [0.141227, 0.312592] ; [-3.82931, -2.40711])
[2.90919, 2.90988] ; ([-2.27822, -2.26429] ; [-0.827488, -0.763466] ; [0.138978, 0.310545] ; [-3.83973, -2.41463])
[2.90988, 2.91057] ; ([-2.27879, -2.26482] ; [-0.828218, -0.763935] ; [0.136729, 0.308493] ; [-3.85002, -2.42207])
[2.91057, 2.91125] ; ([-2.27936, -2.26534] ; [-0.828954, -0.764404] ; [0.134478, 0.306434] ; [-3.86018, -2.42938])
[2.91125, 2.91194] ; ([-2.27992, -2.26587] ; [-0.829704, -0.764867] ; [0.132225, 0.304371] ; [-3.87022, -2.43659])
[2.91194, 2.91262] ; ([-2.28049, -2.26639] ; [-0.83045, -0.765339] ; [0.129972, 0.302301] ; [-3.88011, -2.44372])
[2.91262, 2.91331] ; ([-2.28106, -2.26692] ; [-0.831196, -0.765817] ; [0.127717, 0.300227] ; [-3.88986, -2.45075])
[2.91331, 2.91399] ; ([-2.28162, -2.26744] ; [-0.831941, -0.766304] ; [0.125461, 0.298147] ; [-3.89947, -2.45769])
[2.91399, 2.91467] ; ([-2.28219, -2.26797] ; [-0.832685, -0.766798] ; [0.123204, 0.296062] ; [-3.90894, -2.46454])
[2.91467, 2.91535] ; ([-2.28276, -2.26849] ; [-0.833427, -0.7673] ; [0.120946, 0.293972] ; [-3.91827, -2.4713])
[2.91535, 2.91603] ; ([-2.28332, -2.26902] ; [-0.83417, -0.767808] ; [0.118687, 0.291877] ; [-3.92746, -2.47798])
[2.91603, 2.91671] ; ([-2.28389, -2.26954] ; [-0.834915, -0.76832] ; [0.116426, 0.289777] ; [-3.93653, -2.48455])
[2.91671, 2.91739] ; ([-2.28445, -2.27007] ; [-0.835659, -0.768838] ; [0.114165, 0.287671] ; [-3.94545, -2.49104])
[2.91739, 2.91807] ; ([-2.28502, -2.27059] ; [-0.836404, -0.769363] ; [0.111902, 0.285561] ; [-3.95423, -2.49743])
[2.91807, 2.91875] ; ([-2.28558, -2.27111] ; [-0.837149, -0.769893] ; [0.109638, 0.283445] ; [-3.96288, -2.50374])
[2.91875, 2.91942] ; ([-2.28615, -2.27164] ; [-0.837895, -0.77043] ; [0.107374, 0.281325] ; [-3.9714, -2.50995])
[2.91942, 2.9201] ; ([-2.28671, -2.27216] ; [-0.838641, -0.770972] ; [0.105108, 0.279199] ; [-3.97977, -2.51608])
[2.9201, 2.92078] ; ([-2.28728, -2.27268] ; [-0.839387, -0.771519] ; [0.102841, 0.277068] ; [-3.98801, -2.52212])
[2.92078, 2.92145] ; ([-2.28785, -2.27321] ; [-0.840134, -0.772072] ; [0.100574, 0.274933] ; [-3.99612, -2.52807])
[2.92145, 2.92213] ; ([-2.28841, -2.27373] ; [-0.840882, -0.77263] ; [0.0983053, 0.272793] ; [-4.00409, -2.53393])
[2.92213, 2.9228] ; ([-2.28898, -2.27425] ; [-0.841631, -0.773194] ; [0.0960358, 0.270648] ; [-4.01192, -2.5397])
[2.9228, 2.92347] ; ([-2.28954, -2.27478] ; [-0.84238, -0.773763] ; [0.0937654, 0.268498] ; [-4.01962, -2.54539])
[2.92347, 2.92415] ; ([-2.29011, -2.2753] ; [-0.84313, -0.774336] ; [0.0914942, 0.266343] ; [-4.02719, -2.55098])
[2.92415, 2.92482] ; ([-2.29067, -2.27582] ; [-0.843889, -0.774908] ; [0.0892219, 0.264184] ; [-4.03486, -2.55625])
[2.92482, 2.92549] ; ([-2.29124, -2.27634] ; [-0.844647, -0.775485] ; [0.086949, 0.262019] ; [-4.04241, -2.56142])
[2.92549, 2.92616] ; ([-2.29181, -2.27687] ; [-0.845403, -0.776071] ; [0.0846749, 0.259851] ; [-4.04982, -2.56651])
[2.92616, 2.92684] ; ([-2.29237, -2.27739] ; [-0.846155, -0.776665] ; [0.0823999, 0.257678] ; [-4.05709, -2.57152])
[2.92684, 2.92751] ; ([-2.29294, -2.27791] ; [-0.846904, -0.777269] ; [0.0801239, 0.255501] ; [-4.06422, -2.57644])
[2.92751, 2.92818] ; ([-2.29351, -2.27844] ; [-0.847654, -0.777877] ; [0.0778469, 0.253319] ; [-4.07122, -2.58128])
[2.92818, 2.92885] ; ([-2.29407, -2.27896] ; [-0.848405, -0.77849] ; [0.0755691, 0.251133] ; [-4.07808, -2.58604])
[2.92885, 2.92952] ; ([-2.29464, -2.27948] ; [-0.849158, -0.779107] ; [0.0732903, 0.248943] ; [-4.0848, -2.59072])
[2.92952, 2.93019] ; ([-2.29521, -2.28001] ; [-0.849912, -0.779727] ; [0.0710107, 0.246748] ; [-4.09139, -2.59531])
[2.93019, 2.93086] ; ([-2.29577, -2.28053] ; [-0.850668, -0.780352] ; [0.0687302, 0.244549] ; [-4.09784, -2.59982])
[2.93086, 2.93152] ; ([-2.29634, -2.28106] ; [-0.851425, -0.780981] ; [0.066449, 0.242345] ; [-4.10415, -2.60425])
[2.93152, 2.93219] ; ([-2.29691, -2.28158] ; [-0.852221, -0.781576] ; [0.0641669, 0.240137] ; [-4.11036, -2.60857])
[2.93219, 2.93286] ; ([-2.29748, -2.2821] ; [-0.853012, -0.782181] ; [0.0618846, 0.237925] ; [-4.11642, -2.61281])
[2.93286, 2.93353] ; ([-2.29805, -2.28263] ; [-0.853801, -0.782794] ; [0.0596019, 0.235709] ; [-4.12236, -2.61697])
[2.93353, 2.9342] ; ([-2.29862, -2.28315] ; [-0.854586, -0.783414] ; [0.0573188, 0.23349] ; [-4.12815, -2.62104])
[2.9342, 2.93486] ; ([-2.29918, -2.28368] ; [-0.855369, -0.784043] ; [0.0550352, 0.231266] ; [-4.13381, -2.62504])
[2.93486, 2.93553] ; ([-2.29975, -2.2842] ; [-0.856149, -0.784678] ; [0.0527512, 0.229038] ; [-4.13933, -2.62895])
[2.93553, 2.9362] ; ([-2.30032, -2.28473] ; [-0.856927, -0.785321] ; [0.0504668, 0.226807] ; [-4.14472, -2.63278])
[2.9362, 2.93686] ; ([-2.30089, -2.28525] ; [-0.857704, -0.78597] ; [0.048182, 0.224572] ; [-4.14998, -2.63652])
[2.93686, 2.93753] ; ([-2.30146, -2.28578] ; [-0.858479, -0.786626] ; [0.0458966, 0.222333] ; [-4.15509, -2.64019])
[2.93753, 2.9382] ; ([-2.30203, -2.2863] ; [-0.859252, -0.787287] ; [0.0436109, 0.22009] ; [-4.16008, -2.64378])
[2.9382, 2.93886] ; ([-2.3026, -2.28683] ; [-0.860025, -0.787955] ; [0.0413247, 0.217843] ; [-4.16493, -2.64728])
[2.93886, 2.93953] ; ([-2.30318, -2.28736] ; [-0.860796, -0.788628] ; [0.0390381, 0.215592] ; [-4.16964, -2.65071])
[2.93953, 2.94019] ; ([-2.30375, -2.28788] ; [-0.861566, -0.789307] ; [0.0367511, 0.213338] ; [-4.17422, -2.65405])
[2.94019, 2.94086] ; ([-2.30432, -2.28841] ; [-0.862338, -0.789989] ; [0.0344637, 0.211079] ; [-4.17867, -2.65731])
[2.94086, 2.94152] ; ([-2.30489, -2.28894] ; [-0.863112, -0.790674] ; [0.0321759, 0.208817] ; [-4.18298, -2.66049])
[2.94152, 2.94219] ; ([-2.30546, -2.28947] ; [-0.863885, -0.791363] ; [0.0298876, 0.206551] ; [-4.18741, -2.66334])
[2.94219, 2.94285] ; ([-2.30604, -2.28999] ; [-0.864658, -0.792056] ; [0.027599, 0.204282] ; [-4.1917, -2.66611])
[2.94285, 2.94352] ; ([-2.30661, -2.29052] ; [-0.865432, -0.792754] ; [0.0253098, 0.202009] ; [-4.19587, -2.6688])
[2.94352, 2.94418] ; ([-2.30718, -2.29105] ; [-0.866205, -0.793456] ; [0.0230203, 0.199732] ; [-4.1999, -2.6714])
[2.94418, 2.94485] ; ([-2.30776, -2.29158] ; [-0.866977, -0.794163] ; [0.0207303, 0.197452] ; [-4.20379, -2.67393])
[2.94485, 2.94551] ; ([-2.30833, -2.29211] ; [-0.86775, -0.794874] ; [0.01844, 0.195168] ; [-4.20756, -2.67637])
[2.94551, 2.94618] ; ([-2.30891, -2.29264] ; [-0.868523, -0.795588] ; [0.0161493, 0.192881] ; [-4.21119, -2.67873])
[2.94618, 2.94684] ; ([-2.30949, -2.29317] ; [-0.869296, -0.796307] ; [0.0138582, 0.190591] ; [-4.21469, -2.68102])
[2.94684, 2.94751] ; ([-2.31006, -2.2937] ; [-0.870098, -0.797] ; [0.0115668, 0.188297] ; [-4.21808, -2.68319])
[2.94751, 2.94817] ; ([-2.31064, -2.29423] ; [-0.870896, -0.797701] ; [0.00927549, 0.186] ; [-4.22133, -2.6853])
[2.94817, 2.94884] ; ([-2.31122, -2.29477] ; [-0.87169, -0.79841] ; [0.00698412, 0.183699] ; [-4.22443, -2.68733])
[2.94884, 2.9495] ; ([-2.31179, -2.2953] ; [-0.872481, -0.799125] ; [0.00469268, 0.181396] ; [-4.22742, -2.68926])
[2.9495, 2.95016] ; ([-2.31237, -2.29583] ; [-0.873268, -0.799847] ; [0.00240117, 0.179089] ; [-4.23027, -2.69113])
[2.95016, 2.95083] ; ([-2.31295, -2.29636] ; [-0.874054, -0.800575] ; [0.000109575, 0.176779] ; [-4.233, -2.6929])
[2.95083, 2.95149] ; ([-2.31353, -2.2969] ; [-0.874836, -0.80131] ; [-0.0021821, 0.174466] ; [-4.23558, -2.69459])
[2.95149, 2.95216] ; ([-2.31411, -2.29743] ; [-0.875616, -0.802049] ; [-0.00447387, 0.17215] ; [-4.23805, -2.6962])
[2.95216, 2.95282] ; ([-2.31469, -2.29797] ; [-0.876397, -0.802791] ; [-0.00676876, 0.169834] ; [-4.24495, -2.69316])
[2.95282, 2.95349] ; ([-2.31527, -2.2985] ; [-0.877178, -0.803537] ; [-0.00906318, 0.167514] ; [-4.25168, -2.69007])
[2.95349, 2.95415] ; ([-2.31586, -2.29904] ; [-0.877958, -0.804286] ; [-0.0113571, 0.16519] ; [-4.25824, -2.68694])
[2.95415, 2.95482] ; ([-2.31644, -2.29958] ; [-0.878739, -0.805039] ; [-0.0136511, 0.162862] ; [-4.26462, -2.68378])
[2.95482, 2.95548] ; ([-2.31702, -2.30011] ; [-0.879518, -0.805795] ; [-0.0159448, 0.160531] ; [-4.27082, -2.68057])
[2.95548, 2.95615] ; ([-2.31761, -2.30065] ; [-0.880298, -0.806554] ; [-0.0182382, 0.158197] ; [-4.27686, -2.67733])
[2.95615, 2.95682] ; ([-2.31819, -2.30119] ; [-0.88108, -0.807314] ; [-0.0205516, 0.155879] ; [-4.28272, -2.67404])
[2.95682, 2.95748] ; ([-2.31878, -2.30173] ; [-0.881862, -0.808076] ; [-0.0228643, 0.153557] ; [-4.28842, -2.67071])
[2.95748, 2.95815] ; ([-2.31936, -2.30227] ; [-0.882645, -0.808841] ; [-0.0251775, 0.151233] ; [-4.29395, -2.66732])
[2.95815, 2.95882] ; ([-2.31995, -2.30281] ; [-0.883427, -0.809609] ; [-0.0274905, 0.148906] ; [-4.29932, -2.66389])
[2.95882, 2.95948] ; ([-2.32054, -2.30335] ; [-0.88421, -0.810379] ; [-0.0298034, 0.146576] ; [-4.30453, -2.6604])
[2.95948, 2.96015] ; ([-2.32113, -2.30389] ; [-0.884993, -0.811151] ; [-0.0321162, 0.144243] ; [-4.30958, -2.65686])
[2.96015, 2.96082] ; ([-2.32172, -2.30444] ; [-0.885779, -0.811923] ; [-0.0344457, 0.141924] ; [-4.31447, -2.65326])
[2.96082, 2.96148] ; ([-2.32231, -2.30498] ; [-0.886565, -0.812697] ; [-0.0367767, 0.139604] ; [-4.31921, -2.6496])
[2.96148, 2.96215] ; ([-2.3229, -2.30553] ; [-0.887372, -0.813452] ; [-0.0391097, 0.137283] ; [-4.32478, -2.6449])
[2.96215, 2.96282] ; ([-2.32349, -2.30607] ; [-0.888178, -0.81421] ; [-0.0414474, 0.134966] ; [-4.33012, -2.64021])
[2.96282, 2.96349] ; ([-2.32408, -2.30662] ; [-0.888984, -0.81497] ; [-0.0437846, 0.132645] ; [-4.33542, -2.63535])
[2.96349, 2.96416] ; ([-2.32467, -2.30716] ; [-0.889791, -0.815731] ; [-0.0461278, 0.130329] ; [-4.34058, -2.6304])
[2.96416, 2.96483] ; ([-2.32527, -2.30771] ; [-0.890597, -0.816494] ; [-0.0484738, 0.128014] ; [-4.34562, -2.62537])
[2.96483, 2.96549] ; ([-2.32586, -2.30826] ; [-0.891404, -0.817259] ; [-0.0508224, 0.1257] ; [-4.35063, -2.62015])
[2.96549, 2.96616] ; ([-2.32646, -2.30881] ; [-0.892209, -0.818026] ; [-0.0531737, 0.123387] ; [-4.35551, -2.61484])
[2.96616, 2.96683] ; ([-2.32705, -2.30936] ; [-0.893015, -0.818795] ; [-0.0555275, 0.121075] ; [-4.36026, -2.60945])
[2.96683, 2.9675] ; ([-2.32765, -2.30991] ; [-0.89382, -0.819565] ; [-0.0578839, 0.118764] ; [-4.36488, -2.60398])
[2.9675, 2.96817] ; ([-2.32825, -2.31046] ; [-0.894625, -0.820337] ; [-0.0602428, 0.116455] ; [-4.36937, -2.59842])
[2.96817, 2.96884] ; ([-2.32884, -2.31101] ; [-0.89543, -0.821111] ; [-0.0626042, 0.114147] ; [-4.37373, -2.59277])
[2.96884, 2.96951] ; ([-2.32944, -2.31156] ; [-0.896234, -0.821885] ; [-0.064968, 0.11184] ; [-4.37797, -2.58704])
[2.96951, 2.97019] ; ([-2.33004, -2.31211] ; [-0.897038, -0.822661] ; [-0.0673341, 0.109534] ; [-4.38207, -2.58122])
[2.97019, 2.97086] ; ([-2.33064, -2.31267] ; [-0.897842, -0.823439] ; [-0.0696991, 0.107227] ; [-4.38604, -2.57532])
[2.97086, 2.97153] ; ([-2.33125, -2.31322] ; [-0.898643, -0.824218] ; [-0.072063, 0.104917] ; [-4.38988, -2.56933])
[2.97153, 2.9722] ; ([-2.33185, -2.31378] ; [-0.899444, -0.825] ; [-0.0744257, 0.102606] ; [-4.39359, -2.56325])
[2.9722, 2.97287] ; ([-2.33245, -2.31434] ; [-0.900243, -0.825784] ; [-0.0767872, 0.100293] ; [-4.39717, -2.55709])
[2.97287, 2.97354] ; ([-2.33306, -2.31489] ; [-0.901046, -0.826565] ; [-0.0791648, 0.0979949] ; [-4.40062, -2.55085])
[2.97354, 2.97422] ; ([-2.33366, -2.31545] ; [-0.901847, -0.827348] ; [-0.0815409, 0.0956951] ; [-4.40392, -2.54453])
[2.97422, 2.97489] ; ([-2.33427, -2.31601] ; [-0.902646, -0.828132] ; [-0.0839157, 0.0933937] ; [-4.40709, -2.53814])
[2.97489, 2.97556] ; ([-2.33487, -2.31657] ; [-0.903444, -0.828919] ; [-0.0862891, 0.0910906] ; [-4.41012, -2.53167])
[2.97556, 2.97624] ; ([-2.33548, -2.31713] ; [-0.904245, -0.829703] ; [-0.0886749, 0.0887997] ; [-4.41301, -2.52511])
[2.97624, 2.97691] ; ([-2.33609, -2.31769] ; [-0.905048, -0.830484] ; [-0.0910591, 0.0865071] ; [-4.41578, -2.51847])
[2.97691, 2.97759] ; ([-2.3367, -2.31825] ; [-0.905855, -0.831261] ; [-0.093445, 0.0842192] ; [-4.41841, -2.51175])
[2.97759, 2.97826] ; ([-2.33731, -2.31881] ; [-0.906663, -0.832034] ; [-0.0958263, 0.0819325] ; [-4.4209, -2.50495])
[2.97826, 2.97893] ; ([-2.33791, -2.31938] ; [-0.907476, -0.8328] ; [-0.0982097, 0.0796542] ; [-4.42327, -2.49807])
