[-0.00012218, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[3.01379, 3.01527] ; ([-3.81358, -3.80679] ; [-1.26153, -1.24426] ; [0.0610025, 0.0953687] ; [2.14648, 2.44421])
[3.01527, 3.01674] ; ([-3.81544, -3.80863] ; [-1.26004, -1.24268] ; [0.0643005, 0.0988402] ; [2.13578, 2.43423])
[3.01674, 3.01822] ; ([-3.8173, -3.81047] ; [-1.25856, -1.24111] ; [0.0675818, 0.10229] ; [2.1248, 2.42392])
[3.01822, 3.01969] ; ([-3.81915, -3.81231] ; [-1.25709, -1.23956] ; [0.0708464, 0.105719] ; [2.11354, 2.41329])
[3.01969, 3.02117] ; ([-3.82099, -3.81414] ; [-1.25563, -1.23803] ; [0.0740942, 0.109127] ; [2.102, 2.40235])
[3.02117, 3.02264] ; ([-3.82284, -3.81596] ; [-1.25418, -1.23651] ; [0.0773253, 0.112513] ; [2.09019, 2.39109])
[3.02264, 3.02411] ; ([-3.82468, -3.81778] ; [-1.25274, -1.235] ; [0.0805395, 0.115878] ; [2.0781, 2.37952])
[3.02411, 3.02558] ; ([-3.82652, -3.8196] ; [-1.25132, -1.23351] ; [0.0837368, 0.119222] ; [2.06575, 2.36763])
[3.02558, 3.02705] ; ([-3.82835, -3.82142] ; [-1.2499, -1.23203] ; [0.0869172, 0.122543] ; [2.05312, 2.35543])
[3.02705, 3.02852] ; ([-3.83018, -3.82323] ; [-1.24849, -1.23058] ; [0.0900797, 0.125839] ; [2.04024, 2.34293])
[3.02852, 3.02999] ; ([-3.83201, -3.82504] ; [-1.2471, -1.22914] ; [0.0932222, 0.129111] ; [2.0271, 2.33013])
[3.02999, 3.03145] ; ([-3.83383, -3.82685] ; [-1.24572, -1.22771] ; [0.0963447, 0.132359] ; [2.0137, 2.31703])
[3.03145, 3.03292] ; ([-3.83565, -3.82865] ; [-1.24435, -1.2263] ; [0.0994473, 0.135581] ; [2.00004, 2.30364])
[3.03292, 3.03438] ; ([-3.83747, -3.83045] ; [-1.24299, -1.22491] ; [0.10253, 0.13878] ; [1.98614, 2.28996])
[3.03438, 3.03584] ; ([-3.83929, -3.83224] ; [-1.24165, -1.22354] ; [0.105592, 0.141953] ; [1.97198, 2.27599])
[3.03584, 3.03731] ; ([-3.8411, -3.83404] ; [-1.24032, -1.22219] ; [0.108635, 0.145103] ; [1.95757, 2.26174])
[3.03731, 3.03877] ; ([-3.8429, -3.83583] ; [-1.239, -1.22085] ; [0.111657, 0.148227] ; [1.94291, 2.2472])
[3.03877, 3.04023] ; ([-3.84471, -3.83761] ; [-1.23769, -1.21953] ; [0.114659, 0.151327] ; [1.928, 2.23236])
[3.04023, 3.04169] ; ([-3.84652, -3.8394] ; [-1.2364, -1.21822] ; [0.117641, 0.154403] ; [1.91285, 2.21725])
[3.04169, 3.04315] ; ([-3.84832, -3.84118] ; [-1.23512, -1.21694] ; [0.120603, 0.157454] ; [1.89745, 2.20185])
[3.04315, 3.04461] ; ([-3.85012, -3.84296] ; [-1.23386, -1.21567] ; [0.123544, 0.16048] ; [1.88181, 2.18616])
[3.04461, 3.04607] ; ([-3.85192, -3.84474] ; [-1.23261, -1.21442] ; [0.126466, 0.163481] ; [1.86591, 2.1702])
[3.04607, 3.04754] ; ([-3.85372, -3.84652] ; [-1.23137, -1.21319] ; [0.129366, 0.166457] ; [1.84978, 2.15395])
[3.04754, 3.049] ; ([-3.85551, -3.84829] ; [-1.23015, -1.21197] ; [0.132246, 0.169408] ; [1.8334, 2.13743])
[3.049, 3.05046] ; ([-3.85731, -3.85007] ; [-1.22894, -1.21078] ; [0.135105, 0.172333] ; [1.81678, 2.12063])
[3.05046, 3.05193] ; ([-3.8591, -3.85184] ; [-1.22774, -1.2096] ; [0.137944, 0.175234] ; [1.79991, 2.10355])
[3.05193, 3.05339] ; ([-3.8609, -3.85361] ; [-1.22656, -1.20843] ; [0.140761, 0.178109] ; [1.78281, 2.08619])
[3.05339, 3.05486] ; ([-3.86269, -3.85539] ; [-1.22539, -1.20729] ; [0.143557, 0.180959] ; [1.76509, 2.06892])
[3.05486, 3.05633] ; ([-3.86449, -3.85716] ; [-1.22424, -1.20616] ; [0.146331, 0.183782] ; [1.74713, 2.05138])
[3.05633, 3.05779] ; ([-3.86628, -3.85893] ; [-1.2231, -1.20505] ; [0.149084, 0.18658] ; [1.72894, 2.03356])
[3.05779, 3.05927] ; ([-3.86808, -3.8607] ; [-1.22198, -1.20396] ; [0.151813, 0.189353] ; [1.71052, 2.01546])
[3.05927, 3.06074] ; ([-3.86987, -3.86248] ; [-1.22087, -1.20289] ; [0.154521, 0.1921] ; [1.69187, 1.99707])
[3.06074, 3.06221] ; ([-3.87167, -3.86425] ; [-1.21978, -1.20183] ; [0.157205, 0.19482] ; [1.67299, 1.97841])
[3.06221, 3.06369] ; ([-3.87346, -3.86602] ; [-1.2187, -1.20079] ; [0.159867, 0.197514] ; [1.65382, 1.95953])
[3.06369, 3.06516] ; ([-3.87526, -3.8678] ; [-1.21764, -1.19977] ; [0.162505, 0.200182] ; [1.63442, 1.94037])
[3.06516, 3.06664] ; ([-3.87706, -3.86957] ; [-1.21659, -1.19877] ; [0.16512, 0.202823] ; [1.61479, 1.92094])
[3.06664, 3.06812] ; ([-3.87885, -3.87135] ; [-1.21556, -1.19778] ; [0.167711, 0.205436] ; [1.59493, 1.90124])
[3.06812, 3.06961] ; ([-3.88065, -3.87312] ; [-1.21454, -1.19682] ; [0.170278, 0.208022] ; [1.57483, 1.88127])
[3.06961, 3.07109] ; ([-3.88246, -3.8749] ; [-1.21354, -1.19587] ; [0.172821, 0.21058] ; [1.5545, 1.86103])
[3.07109, 3.07258] ; ([-3.88426, -3.87668] ; [-1.21255, -1.19494] ; [0.175339, 0.21311] ; [1.53394, 1.84052])
[3.07258, 3.07407] ; ([-3.88606, -3.87846] ; [-1.21158, -1.19403] ; [0.177834, 0.215611] ; [1.51315, 1.81975])
[3.07407, 3.07557] ; ([-3.88787, -3.88024] ; [-1.21063, -1.19313] ; [0.180302, 0.218085] ; [1.49213, 1.79871])
[3.07557, 3.07706] ; ([-3.88968, -3.88203] ; [-1.20969, -1.19226] ; [0.182746, 0.220529] ; [1.47087, 1.77741])
[3.07706, 3.07856] ; ([-3.89149, -3.88381] ; [-1.20877, -1.1914] ; [0.185163, 0.222944] ; [1.44939, 1.75584])
[3.07856, 3.08006] ; ([-3.8933, -3.8856] ; [-1.20786, -1.19056] ; [0.187555, 0.225329] ; [1.42768, 1.734])
[3.08006, 3.08157] ; ([-3.89511, -3.88739] ; [-1.20697, -1.18974] ; [0.189921, 0.227684] ; [1.40574, 1.71191])
[3.08157, 3.08308] ; ([-3.89693, -3.88918] ; [-1.2061, -1.18894] ; [0.19226, 0.23001] ; [1.38357, 1.68955])
[3.08308, 3.08459] ; ([-3.89875, -3.89098] ; [-1.20524, -1.18815] ; [0.194571, 0.232304] ; [1.36117, 1.66693])
[3.08459, 3.0861] ; ([-3.90057, -3.89278] ; [-1.2044, -1.18739] ; [0.196855, 0.234569] ; [1.3378, 1.64479])
[3.0861, 3.08762] ; ([-3.9024, -3.89458] ; [-1.20358, -1.18664] ; [0.199112, 0.236801] ; [1.31421, 1.62239])
[3.08762, 3.08914] ; ([-3.90423, -3.89638] ; [-1.20277, -1.18591] ; [0.201337, 0.239004] ; [1.2904, 1.59974])
[3.08914, 3.09067] ; ([-3.90606, -3.89819] ; [-1.20198, -1.18519] ; [0.203533, 0.241176] ; [1.26632, 1.57687])
[3.09067, 3.0922] ; ([-3.90789, -3.9] ; [-1.20121, -1.1845] ; [0.205698, 0.243316] ; [1.24202, 1.55375])
[3.0922, 3.09373] ; ([-3.90973, -3.90181] ; [-1.20046, -1.18382] ; [0.207833, 0.245424] ; [1.21749, 1.53038])
[3.09373, 3.09527] ; ([-3.91157, -3.90363] ; [-1.19972, -1.18315] ; [0.209936, 0.2475] ; [1.19275, 1.50677])
[3.09527, 3.0968] ; ([-3.91341, -3.90545] ; [-1.199, -1.18251] ; [0.212007, 0.249542] ; [1.16778, 1.48292])
[3.0968, 3.09835] ; ([-3.91526, -3.90727] ; [-1.1983, -1.18188] ; [0.214046, 0.251551] ; [1.14212, 1.4593])
[3.09835, 3.09989] ; ([-3.91711, -3.9091] ; [-1.19762, -1.18127] ; [0.216051, 0.253528] ; [1.11598, 1.43571])
[3.09989, 3.10145] ; ([-3.91896, -3.91092] ; [-1.19695, -1.18068] ; [0.218024, 0.255467] ; [1.08964, 1.41187])
[3.10145, 3.103] ; ([-3.92082, -3.91276] ; [-1.1963, -1.18011] ; [0.219966, 0.257369] ; [1.06314, 1.38774])
[3.103, 3.10456] ; ([-3.92268, -3.91459] ; [-1.19567, -1.17956] ; [0.221876, 0.259234] ; [1.03649, 1.36333])
[3.10456, 3.10612] ; ([-3.92455, -3.91643] ; [-1.19505, -1.17903] ; [0.223754, 0.26106] ; [1.00967, 1.33864])
[3.10612, 3.10769] ; ([-3.92642, -3.91828] ; [-1.19445, -1.17852] ; [0.225598, 0.262848] ; [0.982694, 1.31368])
[3.10769, 3.10926] ; ([-3.92829, -3.92012] ; [-1.19386, -1.17803] ; [0.22741, 0.264597] ; [0.955547, 1.28845])
[3.10926, 3.11083] ; ([-3.93017, -3.92198] ; [-1.19329, -1.17755] ; [0.229188, 0.266307] ; [0.92823, 1.26296])
[3.11083, 3.11241] ; ([-3.93205, -3.92383] ; [-1.19274, -1.1771] ; [0.230932, 0.267977] ; [0.900742, 1.2372])
[3.11241, 3.114] ; ([-3.93394, -3.92569] ; [-1.1922, -1.17666] ; [0.232642, 0.269607] ; [0.873082, 1.21118])
[3.114, 3.11558] ; ([-3.93583, -3.92756] ; [-1.19168, -1.17624] ; [0.234317, 0.271196] ; [0.845249, 1.1849])
[3.11558, 3.11718] ; ([-3.93772, -3.92943] ; [-1.19118, -1.17585] ; [0.235956, 0.272744] ; [0.817234, 1.15838])
[3.11718, 3.11878] ; ([-3.93963, -3.93131] ; [-1.19069, -1.17547] ; [0.23756, 0.27425] ; [0.789043, 1.1316])
[3.11878, 3.12038] ; ([-3.94153, -3.93319] ; [-1.19022, -1.1751] ; [0.239128, 0.275714] ; [0.760677, 1.10458])
[3.12038, 3.12199] ; ([-3.94345, -3.93508] ; [-1.18976, -1.17476] ; [0.240659, 0.277135] ; [0.732136, 1.07731])
[3.12199, 3.12361] ; ([-3.94537, -3.93697] ; [-1.18932, -1.17444] ; [0.242153, 0.278513] ; [0.703419, 1.04979])
[3.12361, 3.12523] ; ([-3.94729, -3.93887] ; [-1.1889, -1.17413] ; [0.24361, 0.279848] ; [0.674527, 1.02203])
[3.12523, 3.12685] ; ([-3.94922, -3.94077] ; [-1.1885, -1.17384] ; [0.245028, 0.281138] ; [0.645462, 0.994035])
[3.12685, 3.12849] ; ([-3.95116, -3.94268] ; [-1.18811, -1.17357] ; [0.246407, 0.282383] ; [0.616223, 0.965798])
[3.12849, 3.13012] ; ([-3.9531, -3.9446] ; [-1.18774, -1.17332] ; [0.247747, 0.283582] ; [0.586811, 0.937325])
[3.13012, 3.13177] ; ([-3.95505, -3.94652] ; [-1.1874, -1.17306] ; [0.249048, 0.284735] ; [0.557177, 0.908669])
[3.13177, 3.13342] ; ([-3.95701, -3.94845] ; [-1.18709, -1.17282] ; [0.250306, 0.285843] ; [0.526389, 0.880778])
[3.13342, 3.13507] ; ([-3.95897, -3.95039] ; [-1.1868, -1.17259] ; [0.251523, 0.286902] ; [0.495456, 0.852671])
[3.13507, 3.13673] ; ([-3.96094, -3.95233] ; [-1.18653, -1.17237] ; [0.252697, 0.287913] ; [0.464384, 0.824359])
[3.13673, 3.1384] ; ([-3.96291, -3.95428] ; [-1.18629, -1.17217] ; [0.253829, 0.288874] ; [0.43318, 0.795851])
[3.1384, 3.14007] ; ([-3.96489, -3.95623] ; [-1.18606, -1.17198] ; [0.254917, 0.289784] ; [0.401849, 0.767153])
[3.14007, 3.14174] ; ([-3.96687, -3.95819] ; [-1.18586, -1.1718] ; [0.25596, 0.290644] ; [0.370404, 0.738265])
[3.14174, 3.14342] ; ([-3.96886, -3.96016] ; [-1.18568, -1.17164] ; [0.256959, 0.291452] ; [0.338872, 0.709196])
[3.14342, 3.1451] ; ([-3.97085, -3.96212] ; [-1.18551, -1.1715] ; [0.257911, 0.292208] ; [0.307257, 0.679973])
[3.1451, 3.14678] ; ([-3.97284, -3.96409] ; [-1.18537, -1.17136] ; [0.258817, 0.292911] ; [0.275565, 0.6506])
[3.14678, 3.14847] ; ([-3.97484, -3.96607] ; [-1.18524, -1.17125] ; [0.259676, 0.293562] ; [0.243801, 0.621084])
[3.14847, 3.15016] ; ([-3.97684, -3.96805] ; [-1.18513, -1.17115] ; [0.260488, 0.294158] ; [0.211971, 0.59143])
[3.15016, 3.15185] ; ([-3.97885, -3.97003] ; [-1.18504, -1.17107] ; [0.261252, 0.294702] ; [0.180079, 0.561645])
[3.15185, 3.15355] ; ([-3.98085, -3.97201] ; [-1.18497, -1.171] ; [0.261968, 0.295191] ; [0.148131, 0.531734])
[3.15355, 3.15525] ; ([-3.98287, -3.974] ; [-1.18492, -1.17095] ; [0.262635, 0.295625] ; [0.116132, 0.501702])
[3.15525, 3.15695] ; ([-3.98488, -3.976] ; [-1.18488, -1.17091] ; [0.263202, 0.296057] ; [0.0840802, 0.471561])
[3.15695, 3.15866] ; ([-3.9869, -3.97799] ; [-1.18487, -1.17088] ; [0.263511, 0.296641] ; [0.0519747, 0.441338])
[3.15866, 3.16036] ; ([-3.98892, -3.97999] ; [-1.18488, -1.17086] ; [0.263771, 0.297169] ; [0.0199164, 0.411023])
[3.16036, 3.16206] ; ([-3.99093, -3.98199] ; [-1.18492, -1.17085] ; [0.263981, 0.297641] ; [-0.0120907, 0.380687])
[3.16206, 3.16377] ; ([-3.99295, -3.98399] ; [-1.18497, -1.17085] ; [0.264141, 0.298056] ; [-0.0440317, 0.350334])
[3.16377, 3.16547] ; ([-3.99496, -3.98598] ; [-1.18505, -1.17087] ; [0.26425, 0.298414] ; [-0.0759008, 0.319979])
[3.16547, 3.16717] ; ([-3.99697, -3.98798] ; [-1.18513, -1.1709] ; [0.264309, 0.298717] ; [-0.107694, 0.289629])
[3.16717, 3.16886] ; ([-3.99898, -3.98997] ; [-1.18523, -1.17095] ; [0.264319, 0.298964] ; [-0.139408, 0.259289])
[3.16886, 3.17056] ; ([-4.00099, -3.99196] ; [-1.18535, -1.17102] ; [0.264279, 0.299154] ; [-0.171039, 0.228963])
[3.17056, 3.17226] ; ([-4.003, -3.99395] ; [-1.18548, -1.1711] ; [0.26419, 0.29929] ; [-0.202581, 0.198655])
[3.17226, 3.17395] ; ([-4.005, -3.99594] ; [-1.18563, -1.17119] ; [0.264022, 0.299399] ; [-0.234032, 0.168371])
[3.17395, 3.17564] ; ([-4.007, -3.99792] ; [-1.18579, -1.1713] ; [0.263782, 0.299475] ; [-0.265374, 0.138113])
[3.17564, 3.17733] ; ([-4.009, -3.99991] ; [-1.18596, -1.17143] ; [0.263493, 0.299497] ; [-0.296599, 0.107897])
[3.17733, 3.17902] ; ([-4.011, -4.00189] ; [-1.18615, -1.17157] ; [0.263157, 0.299463] ; [-0.327702, 0.077735])
[3.17902, 3.1807] ; ([-4.013, -4.00387] ; [-1.18636, -1.17172] ; [0.262772, 0.299374] ; [-0.35868, 0.0476305])
[3.1807, 3.18239] ; ([-4.01499, -4.00585] ; [-1.18657, -1.17188] ; [0.26234, 0.299231] ; [-0.389524, 0.0175845])
[3.18239, 3.18407] ; ([-4.01698, -4.00783] ; [-1.1868, -1.17206] ; [0.26186, 0.299033] ; [-0.420231, -0.0123968])
[3.18407, 3.18575] ; ([-4.01897, -4.00981] ; [-1.18705, -1.17226] ; [0.261333, 0.298782] ; [-0.450801, -0.0423056])
[3.18575, 3.18743] ; ([-4.02096, -4.01178] ; [-1.1873, -1.17246] ; [0.26076, 0.298477] ; [-0.481226, -0.0721419])
[3.18743, 3.18911] ; ([-4.02295, -4.01376] ; [-1.18757, -1.17268] ; [0.260139, 0.298118] ; [-0.511506, -0.101899])
[3.18911, 3.19078] ; ([-4.02493, -4.01573] ; [-1.18785, -1.17292] ; [0.259473, 0.297706] ; [-0.541634, -0.131573])
[3.19078, 3.19246] ; ([-4.02692, -4.0177] ; [-1.18815, -1.17317] ; [0.25876, 0.297242] ; [-0.571608, -0.161162])
[3.19246, 3.19413] ; ([-4.0289, -4.01967] ; [-1.18845, -1.17343] ; [0.258001, 0.296725] ; [-0.601423, -0.19066])
[3.19413, 3.1958] ; ([-4.03088, -4.02163] ; [-1.18877, -1.1737] ; [0.257197, 0.296155] ; [-0.631091, -0.220048])
[3.1958, 3.19747] ; ([-4.03286, -4.0236] ; [-1.1891, -1.17399] ; [0.256348, 0.295534] ; [-0.660594, -0.249334])
[3.19747, 3.19914] ; ([-4.03484, -4.02557] ; [-1.18945, -1.17428] ; [0.255454, 0.294861] ; [-0.689926, -0.278517])
[3.19914, 3.2008] ; ([-4.03682, -4.02753] ; [-1.18981, -1.17459] ; [0.254515, 0.294136] ; [-0.719083, -0.307591])
[3.2008, 3.20247] ; ([-4.03879, -4.02949] ; [-1.19017, -1.17492] ; [0.253532, 0.293361] ; [-0.748061, -0.336552])
[3.20247, 3.20413] ; ([-4.04077, -4.03146] ; [-1.19055, -1.17526] ; [0.252505, 0.292534] ; [-0.776854, -0.365399])
[3.20413, 3.20579] ; ([-4.04274, -4.03342] ; [-1.19094, -1.1756] ; [0.251435, 0.291657] ; [-0.80546, -0.394125])
[3.20579, 3.20746] ; ([-4.04471, -4.03538] ; [-1.19134, -1.17597] ; [0.250321, 0.29073] ; [-0.833874, -0.422728])
[3.20746, 3.20912] ; ([-4.04669, -4.03734] ; [-1.19176, -1.17634] ; [0.249164, 0.289754] ; [-0.862092, -0.451203])
[3.20912, 3.21077] ; ([-4.04866, -4.0393] ; [-1.19218, -1.17673] ; [0.247964, 0.288727] ; [-0.890111, -0.479547])
[3.21077, 3.21243] ; ([-4.05063, -4.04125] ; [-1.19262, -1.17712] ; [0.246722, 0.287652] ; [-0.917927, -0.507755])
[3.21243, 3.21409] ; ([-4.0526, -4.04321] ; [-1.19307, -1.17753] ; [0.245438, 0.286527] ; [-0.945535, -0.535824])
[3.21409, 3.21574] ; ([-4.05457, -4.04517] ; [-1.19353, -1.17795] ; [0.244112, 0.285354] ; [-0.972935, -0.563747])
[3.21574, 3.2174] ; ([-4.05653, -4.04713] ; [-1.194, -1.17839] ; [0.242745, 0.284133] ; [-1.00014, -0.591496])
[3.2174, 3.21905] ; ([-4.0585, -4.04908] ; [-1.19449, -1.17883] ; [0.241336, 0.282864] ; [-1.02714, -0.619091])
[3.21905, 3.2207] ; ([-4.06047, -4.05104] ; [-1.19498, -1.17929] ; [0.239887, 0.281548] ; [-1.05423, -0.6462])
[3.2207, 3.22235] ; ([-4.06244, -4.05299] ; [-1.19549, -1.17975] ; [0.238397, 0.280185] ; [-1.0811, -0.673147])
[3.22235, 3.224] ; ([-4.0644, -4.05495] ; [-1.196, -1.18023] ; [0.236867, 0.278776] ; [-1.10773, -0.699926])
[3.224, 3.22565] ; ([-4.06637, -4.0569] ; [-1.19653, -1.18073] ; [0.235296, 0.277321] ; [-1.13413, -0.726541])
[3.22565, 3.2273] ; ([-4.06833, -4.05886] ; [-1.19707, -1.18123] ; [0.233686, 0.275821] ; [-1.16028, -0.752986])
[3.2273, 3.22895] ; ([-4.0703, -4.06081] ; [-1.19762, -1.18174] ; [0.232036, 0.274277] ; [-1.18619, -0.779258])
[3.22895, 3.23059] ; ([-4.07226, -4.06276] ; [-1.19818, -1.18227] ; [0.230348, 0.272687] ; [-1.21188, -0.805311])
[3.23059, 3.23224] ; ([-4.07422, -4.06472] ; [-1.19875, -1.1828] ; [0.228621, 0.271054] ; [-1.23732, -0.83118])
[3.23224, 3.23388] ; ([-4.07619, -4.06667] ; [-1.19934, -1.18335] ; [0.226855, 0.269377] ; [-1.26251, -0.856859])
[3.23388, 3.23552] ; ([-4.07815, -4.06862] ; [-1.19993, -1.18391] ; [0.225052, 0.267657] ; [-1.28743, -0.882343])
[3.23552, 3.23716] ; ([-4.08011, -4.07057] ; [-1.20054, -1.18448] ; [0.223211, 0.265895] ; [-1.31281, -0.906907])
[3.23716, 3.2388] ; ([-4.08207, -4.07252] ; [-1.20116, -1.18506] ; [0.221334, 0.26409] ; [-1.33798, -0.931206])
[3.2388, 3.24044] ; ([-4.08403, -4.07448] ; [-1.20179, -1.18565] ; [0.219419, 0.262247] ; [-1.36288, -0.955281])
[3.24044, 3.24207] ; ([-4.08599, -4.07642] ; [-1.20242, -1.18626] ; [0.217469, 0.260365] ; [-1.38749, -0.979115])
[3.24207, 3.24371] ; ([-4.08795, -4.07837] ; [-1.20307, -1.18687] ; [0.215484, 0.258445] ; [-1.41182, -1.0027])
[3.24371, 3.24534] ; ([-4.0899, -4.08032] ; [-1.20373, -1.18749] ; [0.213464, 0.256488] ; [-1.43585, -1.02605])
[3.24534, 3.24696] ; ([-4.09185, -4.08226] ; [-1.2044, -1.18813] ; [0.21141, 0.254494] ; [-1.4596, -1.04913])
[3.24696, 3.24859] ; ([-4.0938, -4.0842] ; [-1.20508, -1.18877] ; [0.209322, 0.252465] ; [-1.48367, -1.07136])
[3.24859, 3.25021] ; ([-4.09575, -4.08614] ; [-1.20577, -1.18942] ; [0.207203, 0.250398] ; [-1.50743, -1.09334])
[3.25021, 3.25183] ; ([-4.09769, -4.08808] ; [-1.20647, -1.19009] ; [0.205055, 0.248293] ; [-1.53083, -1.11512])
[3.25183, 3.25345] ; ([-4.09964, -4.09002] ; [-1.20718, -1.19077] ; [0.202877, 0.246152] ; [-1.55388, -1.13669])
[3.25345, 3.25506] ; ([-4.10158, -4.09195] ; [-1.2079, -1.19145] ; [0.200671, 0.243975] ; [-1.57657, -1.15804])
[3.25506, 3.25667] ; ([-4.10352, -4.09389] ; [-1.20862, -1.19215] ; [0.198438, 0.241762] ; [-1.5989, -1.17915])
[3.25667, 3.25828] ; ([-4.10545, -4.09582] ; [-1.20936, -1.19286] ; [0.196177, 0.239516] ; [-1.62088, -1.20003])
[3.25828, 3.25989] ; ([-4.10739, -4.09774] ; [-1.2101, -1.19358] ; [0.19389, 0.237236] ; [-1.64251, -1.22068])
[3.25989, 3.26149] ; ([-4.10932, -4.09967] ; [-1.21085, -1.19431] ; [0.191576, 0.234922] ; [-1.66379, -1.24108])
[3.26149, 3.26309] ; ([-4.11125, -4.10159] ; [-1.21161, -1.19505] ; [0.189236, 0.232576] ; [-1.68472, -1.26123])
[3.26309, 3.26469] ; ([-4.11318, -4.10351] ; [-1.21238, -1.1958] ; [0.186872, 0.230197] ; [-1.7053, -1.28114])
[3.26469, 3.26628] ; ([-4.1151, -4.10543] ; [-1.21316, -1.19657] ; [0.184482, 0.227786] ; [-1.72553, -1.30079])
[3.26628, 3.26788] ; ([-4.11703, -4.10735] ; [-1.21395, -1.19734] ; [0.182067, 0.225344] ; [-1.74542, -1.32019])
[3.26788, 3.26947] ; ([-4.11895, -4.10927] ; [-1.21474, -1.19812] ; [0.179628, 0.222872] ; [-1.76497, -1.33933])
[3.26947, 3.27106] ; ([-4.12087, -4.11119] ; [-1.21554, -1.19891] ; [0.177166, 0.220368] ; [-1.78417, -1.35822])
[3.27106, 3.27264] ; ([-4.12279, -4.1131] ; [-1.21636, -1.19971] ; [0.17468, 0.217835] ; [-1.80302, -1.37684])
[3.27264, 3.27423] ; ([-4.12471, -4.11501] ; [-1.21718, -1.20053] ; [0.172171, 0.215272] ; [-1.82153, -1.3952])
[3.27423, 3.27581] ; ([-4.12663, -4.11693] ; [-1.21801, -1.20135] ; [0.16964, 0.21268] ; [-1.83969, -1.4133])
[3.27581, 3.27739] ; ([-4.12855, -4.11884] ; [-1.21884, -1.20218] ; [0.167086, 0.21006] ; [-1.85751, -1.43114])
[3.27739, 3.27897] ; ([-4.13046, -4.12075] ; [-1.21969, -1.20303] ; [0.16451, 0.207411] ; [-1.87506, -1.44864])
[3.27897, 3.28055] ; ([-4.13238, -4.12266] ; [-1.22054, -1.20388] ; [0.161913, 0.204734] ; [-1.89226, -1.46587])
[3.28055, 3.28213] ; ([-4.13429, -4.12457] ; [-1.22141, -1.20475] ; [0.159295, 0.20203] ; [-1.90911, -1.48284])
[3.28213, 3.2837] ; ([-4.13621, -4.12648] ; [-1.22228, -1.20562] ; [0.156656, 0.199299] ; [-1.9256, -1.49955])
[3.2837, 3.28527] ; ([-4.13812, -4.12839] ; [-1.22315, -1.2065] ; [0.153996, 0.196541] ; [-1.94175, -1.51599])
[3.28527, 3.28685] ; ([-4.14004, -4.13029] ; [-1.22404, -1.2074] ; [0.151317, 0.193756] ; [-1.95756, -1.53216])
[3.28685, 3.28842] ; ([-4.14195, -4.1322] ; [-1.22493, -1.2083] ; [0.148617, 0.190946] ; [-1.97301, -1.54806])
[3.28842, 3.28999] ; ([-4.14387, -4.13411] ; [-1.22584, -1.20922] ; [0.145898, 0.18811] ; [-1.98811, -1.56369])
[3.28999, 3.29156] ; ([-4.14579, -4.13601] ; [-1.22675, -1.21014] ; [0.14316, 0.185249] ; [-2.00286, -1.57905])
[3.29156, 3.29313] ; ([-4.14771, -4.13791] ; [-1.22768, -1.21106] ; [0.140403, 0.182362] ; [-2.01726, -1.59413])
[3.29313, 3.29469] ; ([-4.14964, -4.13982] ; [-1.22862, -1.21199] ; [0.137629, 0.179452] ; [-2.0313, -1.60894])
[3.29469, 3.29626] ; ([-4.15156, -4.14172] ; [-1.22958, -1.21292] ; [0.134837, 0.176517] ; [-2.04499, -1.62348])
[3.29626, 3.29782] ; ([-4.15348, -4.14362] ; [-1.23055, -1.21385] ; [0.131915, 0.173674] ; [-2.05834, -1.63771])
[3.29782, 3.29939] ; ([-4.15541, -4.14552] ; [-1.23154, -1.21478] ; [0.12889, 0.170898] ; [-2.07132, -1.65166])
[3.29939, 3.30095] ; ([-4.15733, -4.14742] ; [-1.23253, -1.21572] ; [0.125856, 0.168102] ; [-2.08393, -1.66531])
[3.30095, 3.3025] ; ([-4.15924, -4.14932] ; [-1.23353, -1.21666] ; [0.122811, 0.165289] ; [-2.09616, -1.67865])
[3.3025, 3.30405] ; ([-4.16115, -4.15121] ; [-1.23454, -1.21761] ; [0.119758, 0.16246] ; [-2.10801, -1.69168])
[3.30405, 3.3056] ; ([-4.16306, -4.1531] ; [-1.23556, -1.21856] ; [0.116696, 0.159615] ; [-2.11956, -1.70433])
[3.3056, 3.30714] ; ([-4.16497, -4.15499] ; [-1.23659, -1.21952] ; [0.113626, 0.156756] ; [-2.13073, -1.71669])
[3.30714, 3.30868] ; ([-4.16688, -4.15688] ; [-1.23762, -1.22048] ; [0.110548, 0.153881] ; [-2.14152, -1.72874])
[3.30868, 3.31022] ; ([-4.16878, -4.15876] ; [-1.23865, -1.22145] ; [0.107463, 0.150993] ; [-2.15196, -1.74046])
[3.31022, 3.31176] ; ([-4.17068, -4.16064] ; [-1.2397, -1.22242] ; [0.104372, 0.14809] ; [-2.16203, -1.75189])
[3.31176, 3.31329] ; ([-4.17258, -4.16252] ; [-1.24075, -1.2234] ; [0.101274, 0.145175] ; [-2.17173, -1.76301])
[3.31329, 3.31481] ; ([-4.17447, -4.16439] ; [-1.2418, -1.22438] ; [0.0981697, 0.142247] ; [-2.18107, -1.77382])
[3.31481, 3.31634] ; ([-4.17636, -4.16626] ; [-1.24286, -1.22537] ; [0.0950601, 0.139306] ; [-2.19005, -1.78434])
[3.31634, 3.31786] ; ([-4.17825, -4.16813] ; [-1.24392, -1.22636] ; [0.0919451, 0.136354] ; [-2.19866, -1.79455])
