[-0.000190191, 0] ; ([0.233874, 0.233874] ; [0, 0] ; [-1.38317, -1.38317] ; [0, 0])
[2.93149, 2.93218] ; ([-2.21138, -2.19827] ; [-0.825952, -0.769776] ; [0.051482, 0.206105] ; [-3.73598, -2.6699])
[2.93218, 2.93286] ; ([-2.21195, -2.1988] ; [-0.826809, -0.770267] ; [0.0489273, 0.204272] ; [-3.74575, -2.66849])
[2.93286, 2.93354] ; ([-2.21251, -2.19933] ; [-0.82766, -0.770765] ; [0.0463775, 0.202437] ; [-3.75525, -2.66712])
[2.93354, 2.93422] ; ([-2.21307, -2.19986] ; [-0.828508, -0.771269] ; [0.0438323, 0.200599] ; [-3.7645, -2.66577])
[2.93422, 2.9349] ; ([-2.21364, -2.20039] ; [-0.829351, -0.771779] ; [0.0412918, 0.19876] ; [-3.7735, -2.66445])
[2.9349, 2.93558] ; ([-2.2142, -2.20091] ; [-0.830192, -0.772294] ; [0.0387558, 0.196919] ; [-3.78227, -2.66314])
[2.93558, 2.93626] ; ([-2.21476, -2.20144] ; [-0.83103, -0.772813] ; [0.0362242, 0.195076] ; [-3.7908, -2.66184])
[2.93626, 2.93694] ; ([-2.21532, -2.20196] ; [-0.831866, -0.773336] ; [0.0336971, 0.193231] ; [-3.7991, -2.66055])
[2.93694, 2.93761] ; ([-2.21588, -2.20249] ; [-0.832699, -0.773863] ; [0.0311743, 0.191384] ; [-3.80719, -2.65925])
[2.93761, 2.93829] ; ([-2.21644, -2.20301] ; [-0.833531, -0.774394] ; [0.0286558, 0.189536] ; [-3.81507, -2.65795])
[2.93829, 2.93896] ; ([-2.217, -2.20354] ; [-0.834361, -0.774927] ; [0.0261415, 0.187685] ; [-3.82274, -2.65663])
[2.93896, 2.93963] ; ([-2.21756, -2.20406] ; [-0.83519, -0.775463] ; [0.0236315, 0.185833] ; [-3.83021, -2.6553])
[2.93963, 2.94031] ; ([-2.21812, -2.20458] ; [-0.836027, -0.775993] ; [0.0211256, 0.183979] ; [-3.83758, -2.65385])
[2.94031, 2.94098] ; ([-2.21868, -2.20511] ; [-0.836864, -0.776524] ; [0.018624, 0.182123] ; [-3.84478, -2.65237])
[2.94098, 2.94165] ; ([-2.21924, -2.20563] ; [-0.837713, -0.777044] ; [0.0160517, 0.18034] ; [-3.85196, -2.65068])
[2.94165, 2.94231] ; ([-2.2198, -2.20615] ; [-0.838562, -0.777566] ; [0.0134842, 0.178556] ; [-3.85895, -2.64898])
[2.94231, 2.94298] ; ([-2.22036, -2.20667] ; [-0.839412, -0.778087] ; [0.0109216, 0.176771] ; [-3.86575, -2.64725])
[2.94298, 2.94365] ; ([-2.22092, -2.20719] ; [-0.840263, -0.778609] ; [0.00836386, 0.174984] ; [-3.87237, -2.64549])
[2.94365, 2.94431] ; ([-2.22147, -2.20771] ; [-0.841114, -0.779131] ; [0.00581098, 0.173196] ; [-3.8788, -2.64371])
[2.94431, 2.94498] ; ([-2.22203, -2.20823] ; [-0.841965, -0.779653] ; [0.00326297, 0.171408] ; [-3.88505, -2.6419])
[2.94498, 2.94564] ; ([-2.22259, -2.20875] ; [-0.842817, -0.780176] ; [0.000719836, 0.169618] ; [-3.89114, -2.64005])
[2.94564, 2.9463] ; ([-2.22315, -2.20927] ; [-0.843669, -0.780699] ; [-0.00181843, 0.167827] ; [-3.89705, -2.63816])
[2.9463, 2.94696] ; ([-2.2237, -2.20979] ; [-0.844521, -0.781223] ; [-0.00435182, 0.166035] ; [-3.90279, -2.63624])
[2.94696, 2.94762] ; ([-2.22426, -2.21031] ; [-0.845372, -0.781746] ; [-0.00688034, 0.164242] ; [-3.90837, -2.63428])
[2.94762, 2.94828] ; ([-2.22481, -2.21082] ; [-0.846224, -0.782271] ; [-0.00940398, 0.162449] ; [-3.91379, -2.63227])
[2.94828, 2.94894] ; ([-2.22537, -2.21134] ; [-0.847076, -0.782796] ; [-0.0119228, 0.160654] ; [-3.91905, -2.63022])
[2.94894, 2.9496] ; ([-2.22593, -2.21186] ; [-0.847927, -0.783322] ; [-0.0144367, 0.158858] ; [-3.92415, -2.62812])
[2.9496, 2.95025] ; ([-2.22648, -2.21238] ; [-0.848778, -0.783848] ; [-0.0169457, 0.157062] ; [-3.9291, -2.62597])
[2.95025, 2.95091] ; ([-2.22704, -2.21289] ; [-0.849628, -0.784375] ; [-0.0194498, 0.155264] ; [-3.9339, -2.62377])
[2.95091, 2.95156] ; ([-2.22759, -2.21341] ; [-0.850477, -0.784902] ; [-0.0219491, 0.153466] ; [-3.93855, -2.62153])
[2.95156, 2.95222] ; ([-2.22815, -2.21392] ; [-0.851326, -0.78543] ; [-0.0244434, 0.151667] ; [-3.94306, -2.61923])
[2.95222, 2.95287] ; ([-2.2287, -2.21444] ; [-0.852175, -0.785959] ; [-0.0269329, 0.149867] ; [-3.94741, -2.61688])
[2.95287, 2.95352] ; ([-2.22926, -2.21495] ; [-0.853022, -0.786489] ; [-0.0294175, 0.148067] ; [-3.95163, -2.61447])
[2.95352, 2.95418] ; ([-2.22981, -2.21547] ; [-0.853868, -0.78702] ; [-0.0318973, 0.146265] ; [-3.9557, -2.61202])
[2.95418, 2.95483] ; ([-2.23037, -2.21598] ; [-0.854713, -0.787551] ; [-0.0343722, 0.144463] ; [-3.95964, -2.6095])
[2.95483, 2.95548] ; ([-2.23092, -2.2165] ; [-0.855557, -0.788083] ; [-0.0368423, 0.14266] ; [-3.96343, -2.60693])
[2.95548, 2.95613] ; ([-2.23148, -2.21701] ; [-0.8564, -0.788616] ; [-0.0393074, 0.140857] ; [-3.96709, -2.60431])
[2.95613, 2.95677] ; ([-2.23203, -2.21752] ; [-0.857242, -0.78915] ; [-0.0417678, 0.139053] ; [-3.97061, -2.60163])
[2.95677, 2.95742] ; ([-2.23258, -2.21804] ; [-0.858082, -0.789686] ; [-0.0442233, 0.137248] ; [-3.974, -2.59889])
[2.95742, 2.95807] ; ([-2.23314, -2.21855] ; [-0.858921, -0.790222] ; [-0.046674, 0.135442] ; [-3.97725, -2.59609])
[2.95807, 2.95872] ; ([-2.23369, -2.21906] ; [-0.859758, -0.790759] ; [-0.0491198, 0.133636] ; [-3.98037, -2.59324])
[2.95872, 2.95936] ; ([-2.23425, -2.21958] ; [-0.860593, -0.791297] ; [-0.0515608, 0.131829] ; [-3.98336, -2.59033])
[2.95936, 2.96001] ; ([-2.2348, -2.22009] ; [-0.861427, -0.791837] ; [-0.053997, 0.130021] ; [-3.98628, -2.5873])
[2.96001, 2.96065] ; ([-2.23535, -2.2206] ; [-0.862258, -0.792377] ; [-0.0564283, 0.128213] ; [-3.9891, -2.58417])
[2.96065, 2.9613] ; ([-2.23591, -2.22111] ; [-0.863088, -0.792919] ; [-0.0588549, 0.126404] ; [-3.9918, -2.58098])
[2.9613, 2.96194] ; ([-2.23646, -2.22163] ; [-0.863916, -0.793462] ; [-0.0612766, 0.124595] ; [-3.99437, -2.57774])
[2.96194, 2.96258] ; ([-2.23702, -2.22214] ; [-0.864742, -0.794007] ; [-0.0636936, 0.122784] ; [-3.99682, -2.57443])
[2.96258, 2.96322] ; ([-2.23757, -2.22265] ; [-0.865565, -0.794552] ; [-0.0661057, 0.120974] ; [-3.99914, -2.57106])
[2.96322, 2.96387] ; ([-2.23813, -2.22316] ; [-0.866387, -0.795099] ; [-0.0685131, 0.119163] ; [-4.00134, -2.56763])
[2.96387, 2.96451] ; ([-2.23868, -2.22368] ; [-0.867206, -0.795647] ; [-0.0709156, 0.117351] ; [-4.00342, -2.56413])
[2.96451, 2.96515] ; ([-2.23923, -2.22419] ; [-0.868023, -0.796196] ; [-0.0733133, 0.115538] ; [-4.00538, -2.56057])
[2.96515, 2.96579] ; ([-2.23979, -2.2247] ; [-0.868838, -0.796746] ; [-0.0757062, 0.113725] ; [-4.00722, -2.55695])
[2.96579, 2.96643] ; ([-2.24034, -2.22521] ; [-0.869651, -0.797298] ; [-0.0780943, 0.111912] ; [-4.00895, -2.55325])
[2.96643, 2.96707] ; ([-2.2409, -2.22572] ; [-0.870461, -0.79785] ; [-0.0804776, 0.110098] ; [-4.01056, -2.54949])
[2.96707, 2.96771] ; ([-2.24145, -2.22623] ; [-0.871269, -0.798404] ; [-0.0828561, 0.108284] ; [-4.01205, -2.54567])
[2.96771, 2.96835] ; ([-2.24201, -2.22675] ; [-0.872074, -0.798959] ; [-0.0852298, 0.106469] ; [-4.01343, -2.54177])
[2.96835, 2.96898] ; ([-2.24256, -2.22726] ; [-0.872876, -0.799516] ; [-0.0875988, 0.104654] ; [-4.0147, -2.53782])
[2.96898, 2.96962] ; ([-2.24312, -2.22777] ; [-0.873676, -0.800074] ; [-0.0899629, 0.102838] ; [-4.01584, -2.5338])
[2.96962, 2.97026] ; ([-2.24368, -2.22828] ; [-0.874473, -0.800633] ; [-0.0923223, 0.101022] ; [-4.01687, -2.52971])
[2.97026, 2.9709] ; ([-2.24423, -2.22879] ; [-0.875268, -0.801193] ; [-0.0946769, 0.0992056] ; [-4.01779, -2.52557])
[2.9709, 2.97153] ; ([-2.24479, -2.22931] ; [-0.876061, -0.801753] ; [-0.0970267, 0.0973887] ; [-4.01859, -2.52135])
[2.97153, 2.97217] ; ([-2.24534, -2.22982] ; [-0.876854, -0.802312] ; [-0.0993717, 0.0955714] ; [-4.01929, -2.51707])
[2.97217, 2.97281] ; ([-2.2459, -2.23033] ; [-0.877645, -0.80287] ; [-0.101709, 0.0937532] ; [-4.01987, -2.51272])
[2.97281, 2.97344] ; ([-2.24645, -2.23084] ; [-0.878436, -0.803426] ; [-0.10404, 0.0919365] ; [-4.02035, -2.5083])
[2.97344, 2.97407] ; ([-2.24701, -2.23136] ; [-0.879225, -0.80398] ; [-0.106362, 0.0901215] ; [-4.02073, -2.50382])
[2.97407, 2.97471] ; ([-2.24756, -2.23187] ; [-0.880013, -0.804531] ; [-0.108678, 0.0883081] ; [-4.021, -2.49926])
[2.97471, 2.97534] ; ([-2.24812, -2.23238] ; [-0.880799, -0.805082] ; [-0.110986, 0.0864966] ; [-4.02117, -2.49464])
[2.97534, 2.97597] ; ([-2.24867, -2.23289] ; [-0.881584, -0.80563] ; [-0.113287, 0.0846868] ; [-4.02124, -2.48996])
[2.97597, 2.9766] ; ([-2.24923, -2.2334] ; [-0.882368, -0.806176] ; [-0.11558, 0.0828789] ; [-4.02121, -2.4852])
[2.9766, 2.97723] ; ([-2.24978, -2.23391] ; [-0.883149, -0.806721] ; [-0.117866, 0.0810728] ; [-4.02107, -2.48038])
[2.97723, 2.97785] ; ([-2.25033, -2.23442] ; [-0.883928, -0.807265] ; [-0.120145, 0.0792687] ; [-4.02084, -2.47549])
[2.97785, 2.97848] ; ([-2.25089, -2.23492] ; [-0.884705, -0.807807] ; [-0.122416, 0.0774665] ; [-4.02052, -2.47053])
[2.97848, 2.97911] ; ([-2.25144, -2.23543] ; [-0.885479, -0.808349] ; [-0.12468, 0.0756662] ; [-4.02009, -2.46551])
[2.97911, 2.97973] ; ([-2.25199, -2.23594] ; [-0.886252, -0.808888] ; [-0.126936, 0.073868] ; [-4.01957, -2.46042])
[2.97973, 2.98036] ; ([-2.25254, -2.23645] ; [-0.887021, -0.809427] ; [-0.129185, 0.0720718] ; [-4.01895, -2.45526])
[2.98036, 2.98098] ; ([-2.25309, -2.23695] ; [-0.887788, -0.809965] ; [-0.131427, 0.0702776] ; [-4.01824, -2.45004])
[2.98098, 2.9816] ; ([-2.25365, -2.23746] ; [-0.888553, -0.810501] ; [-0.133661, 0.0684856] ; [-4.01743, -2.44475])
[2.9816, 2.98222] ; ([-2.2542, -2.23797] ; [-0.889314, -0.811037] ; [-0.135888, 0.0666956] ; [-4.01653, -2.4394])
[2.98222, 2.98284] ; ([-2.25475, -2.23847] ; [-0.890073, -0.811571] ; [-0.138108, 0.0649078] ; [-4.01554, -2.43398])
[2.98284, 2.98346] ; ([-2.2553, -2.23898] ; [-0.890829, -0.812105] ; [-0.14032, 0.0631222] ; [-4.01446, -2.4285])
[2.98346, 2.98408] ; ([-2.25585, -2.23948] ; [-0.891581, -0.812638] ; [-0.142525, 0.0613388] ; [-4.01328, -2.42295])
[2.98408, 2.9847] ; ([-2.2564, -2.23999] ; [-0.892331, -0.81317] ; [-0.144723, 0.0595576] ; [-4.01201, -2.41733])
[2.9847, 2.98532] ; ([-2.25695, -2.24049] ; [-0.893077, -0.813701] ; [-0.146913, 0.0577786] ; [-4.01065, -2.41166])
[2.98532, 2.98593] ; ([-2.2575, -2.241] ; [-0.893821, -0.814231] ; [-0.149096, 0.056002] ; [-4.00921, -2.40591])
[2.98593, 2.98655] ; ([-2.25804, -2.2415] ; [-0.894561, -0.814761] ; [-0.151272, 0.0542276] ; [-4.00767, -2.40011])
[2.98655, 2.98716] ; ([-2.25859, -2.242] ; [-0.895298, -0.815289] ; [-0.15344, 0.0524555] ; [-4.00604, -2.39424])
[2.98716, 2.98778] ; ([-2.25914, -2.24251] ; [-0.896031, -0.815817] ; [-0.1556, 0.0506863] ; [-4.00433, -2.38831])
[2.98778, 2.98839] ; ([-2.25969, -2.24301] ; [-0.896761, -0.816343] ; [-0.157752, 0.0489198] ; [-4.00253, -2.38232])
[2.98839, 2.989] ; ([-2.26024, -2.24351] ; [-0.897488, -0.816868] ; [-0.159896, 0.0471562] ; [-4.00064, -2.37626])
[2.989, 2.98961] ; ([-2.26078, -2.24401] ; [-0.898211, -0.817392] ; [-0.162033, 0.0453955] ; [-3.99867, -2.37015])
[2.98961, 2.99023] ; ([-2.26133, -2.24451] ; [-0.89893, -0.817916] ; [-0.164162, 0.0436376] ; [-3.99661, -2.36397])
[2.99023, 2.99083] ; ([-2.26188, -2.24502] ; [-0.899646, -0.818438] ; [-0.166283, 0.0418827] ; [-3.99447, -2.35773])
[2.99083, 2.99144] ; ([-2.26242, -2.24552] ; [-0.900358, -0.81896] ; [-0.168397, 0.0401307] ; [-3.99225, -2.35143])
[2.99144, 2.99205] ; ([-2.26297, -2.24602] ; [-0.901065, -0.819482] ; [-0.170503, 0.0383816] ; [-3.98994, -2.34508])
[2.99205, 2.99266] ; ([-2.26351, -2.24652] ; [-0.90177, -0.820001] ; [-0.172601, 0.0366354] ; [-3.98755, -2.33866])
[2.99266, 2.99326] ; ([-2.26406, -2.24701] ; [-0.90247, -0.820522] ; [-0.174691, 0.0348922] ; [-3.98508, -2.33218])
[2.99326, 2.99387] ; ([-2.2646, -2.24751] ; [-0.903167, -0.821039] ; [-0.176774, 0.033152] ; [-3.98253, -2.32564])
[2.99387, 2.99447] ; ([-2.26515, -2.24801] ; [-0.90386, -0.821558] ; [-0.17885, 0.0314148] ; [-3.97989, -2.31905])
[2.99447, 2.99508] ; ([-2.26569, -2.24851] ; [-0.90455, -0.822073] ; [-0.180917, 0.0296805] ; [-3.97717, -2.3124])
[2.99508, 2.99568] ; ([-2.26624, -2.24901] ; [-0.905237, -0.822588] ; [-0.182978, 0.0279493] ; [-3.97436, -2.30569])
[2.99568, 2.99628] ; ([-2.26678, -2.24951] ; [-0.90592, -0.823101] ; [-0.18503, 0.0262211] ; [-3.97147, -2.29893])
[2.99628, 2.99688] ; ([-2.26732, -2.25] ; [-0.906599, -0.823614] ; [-0.187076, 0.024496] ; [-3.9685, -2.29212])
[2.99688, 2.99748] ; ([-2.26787, -2.2505] ; [-0.907274, -0.824125] ; [-0.189113, 0.0227739] ; [-3.96544, -2.28525])
[2.99748, 2.99808] ; ([-2.26841, -2.251] ; [-0.907946, -0.824636] ; [-0.191143, 0.0210549] ; [-3.9623, -2.27833])
[2.99808, 2.99868] ; ([-2.26895, -2.25149] ; [-0.908614, -0.825146] ; [-0.193166, 0.019339] ; [-3.95908, -2.27136])
[2.99868, 2.99928] ; ([-2.26949, -2.25199] ; [-0.909278, -0.825654] ; [-0.195181, 0.0176262] ; [-3.95578, -2.26434])
[2.99928, 2.99988] ; ([-2.27004, -2.25249] ; [-0.909935, -0.826164] ; [-0.197189, 0.0159165] ; [-3.9524, -2.25726])
[2.99988, 3.00048] ; ([-2.27058, -2.25298] ; [-0.910592, -0.826671] ; [-0.199189, 0.01421] ; [-3.94894, -2.25013])
[3.00048, 3.00107] ; ([-2.27112, -2.25348] ; [-0.911242, -0.827179] ; [-0.201182, 0.0125065] ; [-3.94539, -2.24295])
[3.00107, 3.00167] ; ([-2.27166, -2.25397] ; [-0.911891, -0.827684] ; [-0.203168, 0.0108062] ; [-3.94177, -2.23571])
[3.00167, 3.00226] ; ([-2.2722, -2.25447] ; [-0.912533, -0.82819] ; [-0.205146, 0.00910908] ; [-3.93806, -2.22843])
[3.00226, 3.00286] ; ([-2.27274, -2.25496] ; [-0.913175, -0.828692] ; [-0.207117, 0.00741512] ; [-3.93428, -2.22109])
[3.00286, 3.00345] ; ([-2.27329, -2.25546] ; [-0.913812, -0.829193] ; [-0.20908, 0.00572433] ; [-3.93042, -2.2137])
[3.00345, 3.00405] ; ([-2.27383, -2.25595] ; [-0.914445, -0.829694] ; [-0.211036, 0.00403674] ; [-3.92649, -2.20626])
[3.00405, 3.00464] ; ([-2.27437, -2.25645] ; [-0.915075, -0.830193] ; [-0.212985, 0.00235237] ; [-3.92247, -2.19877])
[3.00464, 3.00523] ; ([-2.27491, -2.25694] ; [-0.915701, -0.830692] ; [-0.214926, 0.000671248] ; [-3.9184, -2.19121])
[3.00523, 3.00582] ; ([-2.27545, -2.25743] ; [-0.916322, -0.831189] ; [-0.21686, -0.00100662] ; [-3.91425, -2.1836])
[3.00582, 3.00641] ; ([-2.27599, -2.25793] ; [-0.91694, -0.831685] ; [-0.218787, -0.00268123] ; [-3.91002, -2.17593])
[3.00641, 3.007] ; ([-2.27653, -2.25842] ; [-0.917554, -0.83218] ; [-0.220707, -0.00435255] ; [-3.90572, -2.16822])
[3.007, 3.00759] ; ([-2.27707, -2.25891] ; [-0.918162, -0.832677] ; [-0.222619, -0.00602057] ; [-3.90134, -2.16046])
[3.00759, 3.00818] ; ([-2.27761, -2.25941] ; [-0.918768, -0.83317] ; [-0.224524, -0.00768528] ; [-3.8969, -2.15264])
[3.00818, 3.00877] ; ([-2.27815, -2.2599] ; [-0.919368, -0.833665] ; [-0.226421, -0.0093467] ; [-3.89237, -2.14478])
[3.00877, 3.00936] ; ([-2.27868, -2.26039] ; [-0.919967, -0.834155] ; [-0.228312, -0.0110048] ; [-3.88778, -2.13686])
[3.00936, 3.00995] ; ([-2.27922, -2.26088] ; [-0.920561, -0.834645] ; [-0.230195, -0.0126595] ; [-3.88311, -2.12889])
[3.00995, 3.01053] ; ([-2.27976, -2.26138] ; [-0.921153, -0.835133] ; [-0.232071, -0.0143108] ; [-3.87849, -2.12076])
[3.01053, 3.01112] ; ([-2.2803, -2.26187] ; [-0.92174, -0.83562] ; [-0.23394, -0.0159587] ; [-3.87379, -2.11257])
[3.01112, 3.01171] ; ([-2.28084, -2.26236] ; [-0.922324, -0.836106] ; [-0.235802, -0.0176031] ; [-3.86902, -2.10434])
[3.01171, 3.01229] ; ([-2.28138, -2.26285] ; [-0.922903, -0.836591] ; [-0.237657, -0.019244] ; [-3.86418, -2.09606])
[3.01229, 3.01288] ; ([-2.28192, -2.26334] ; [-0.923479, -0.837074] ; [-0.239504, -0.0208814] ; [-3.85926, -2.08774])
[3.01288, 3.01346] ; ([-2.28246, -2.26383] ; [-0.924051, -0.837556] ; [-0.241345, -0.0225154] ; [-3.85427, -2.07937])
[3.01346, 3.01405] ; ([-2.28299, -2.26433] ; [-0.924616, -0.838041] ; [-0.243178, -0.0241458] ; [-3.8492, -2.07095])
[3.01405, 3.01463] ; ([-2.28353, -2.26482] ; [-0.925181, -0.83852] ; [-0.245005, -0.0257727] ; [-3.84407, -2.06249])
[3.01463, 3.01521] ; ([-2.28407, -2.26531] ; [-0.925738, -0.839002] ; [-0.246824, -0.0273961] ; [-3.83886, -2.05398])
[3.01521, 3.0158] ; ([-2.28461, -2.2658] ; [-0.926295, -0.839479] ; [-0.248636, -0.0290159] ; [-3.83358, -2.04543])
[3.0158, 3.01638] ; ([-2.28515, -2.26629] ; [-0.926845, -0.839958] ; [-0.250441, -0.0306322] ; [-3.82822, -2.03683])
[3.01638, 3.01696] ; ([-2.28569, -2.26678] ; [-0.927395, -0.840433] ; [-0.252239, -0.0322449] ; [-3.8228, -2.02818])
[3.01696, 3.01754] ; ([-2.28622, -2.26727] ; [-0.927941, -0.840906] ; [-0.25403, -0.033854] ; [-3.8173, -2.01949])
[3.01754, 3.01812] ; ([-2.28676, -2.26776] ; [-0.928483, -0.841378] ; [-0.255814, -0.0354595] ; [-3.81174, -2.01075])
[3.01812, 3.0187] ; ([-2.2873, -2.26825] ; [-0.929021, -0.841848] ; [-0.257591, -0.0370614] ; [-3.8061, -2.00197])
[3.0187, 3.01928] ; ([-2.28784, -2.26874] ; [-0.929556, -0.842318] ; [-0.259361, -0.0386597] ; [-3.8004, -1.99314])
[3.01928, 3.01986] ; ([-2.28837, -2.26924] ; [-0.930087, -0.842786] ; [-0.261124, -0.0402542] ; [-3.79463, -1.98427])
[3.01986, 3.02044] ; ([-2.28891, -2.26973] ; [-0.930613, -0.843252] ; [-0.26288, -0.0418451] ; [-3.78879, -1.97535])
[3.02044, 3.02102] ; ([-2.28945, -2.27022] ; [-0.931137, -0.843718] ; [-0.264628, -0.0434323] ; [-3.78288, -1.96639])
[3.02102, 3.0216] ; ([-2.28999, -2.27071] ; [-0.931652, -0.844186] ; [-0.26637, -0.0450158] ; [-3.77689, -1.95739])
[3.0216, 3.02218] ; ([-2.29053, -2.2712] ; [-0.932168, -0.844649] ; [-0.268105, -0.0465956] ; [-3.77085, -1.94834])
[3.02218, 3.02276] ; ([-2.29106, -2.27169] ; [-0.932676, -0.845114] ; [-0.269832, -0.0481717] ; [-3.76473, -1.93924])
[3.02276, 3.02334] ; ([-2.2916, -2.27218] ; [-0.933184, -0.845574] ; [-0.271553, -0.049744] ; [-3.75854, -1.9301])
[3.02334, 3.02391] ; ([-2.29214, -2.27267] ; [-0.933689, -0.846033] ; [-0.273267, -0.0513126] ; [-3.75229, -1.92092])
[3.02391, 3.02449] ; ([-2.29268, -2.27316] ; [-0.93419, -0.84649] ; [-0.274973, -0.0528774] ; [-3.74598, -1.91169])
[3.02449, 3.02507] ; ([-2.29321, -2.27365] ; [-0.934687, -0.846946] ; [-0.276673, -0.0544384] ; [-3.7396, -1.90242])
[3.02507, 3.02565] ; ([-2.29375, -2.27414] ; [-0.93518, -0.8474] ; [-0.278365, -0.0559956] ; [-3.73315, -1.89311])
[3.02565, 3.02622] ; ([-2.29429, -2.27463] ; [-0.93567, -0.847854] ; [-0.280051, -0.0575489] ; [-3.72663, -1.88375])
[3.02622, 3.0268] ; ([-2.29483, -2.27512] ; [-0.936157, -0.848304] ; [-0.281731, -0.0590973] ; [-3.722, -1.87241])
[3.0268, 3.02737] ; ([-2.29536, -2.27561] ; [-0.936643, -0.848751] ; [-0.283405, -0.0606406] ; [-3.7173, -1.86101])
[3.02737, 3.02795] ; ([-2.2959, -2.2761] ; [-0.937122, -0.8492] ; [-0.285073, -0.0621789] ; [-3.71271, -1.84941])
[3.02795, 3.02852] ; ([-2.29644, -2.27659] ; [-0.937603, -0.849642] ; [-0.286735, -0.0637122] ; [-3.70807, -1.83774])
[3.02852, 3.0291] ; ([-2.29698, -2.27708] ; [-0.938077, -0.850085] ; [-0.288392, -0.0652403] ; [-3.70333, -1.82607])
[3.0291, 3.02967] ; ([-2.29751, -2.27757] ; [-0.938554, -0.850521] ; [-0.290042, -0.0667633] ; [-3.69855, -1.81433])
[3.02967, 3.03025] ; ([-2.29805, -2.27806] ; [-0.939024, -0.850959] ; [-0.291687, -0.0682813] ; [-3.69368, -1.80258])
[3.03025, 3.03082] ; ([-2.29859, -2.27855] ; [-0.939495, -0.851389] ; [-0.293327, -0.069794] ; [-3.68876, -1.79076])
[3.03082, 3.0314] ; ([-2.29913, -2.27905] ; [-0.939964, -0.851817] ; [-0.29496, -0.0713015] ; [-3.68377, -1.77891])
[3.0314, 3.03197] ; ([-2.29966, -2.27954] ; [-0.940431, -0.852243] ; [-0.296588, -0.0728038] ; [-3.67872, -1.76702])
[3.03197, 3.03254] ; ([-2.3002, -2.28003] ; [-0.940895, -0.852666] ; [-0.298209, -0.0743009] ; [-3.6736, -1.7551])
[3.03254, 3.03312] ; ([-2.30074, -2.28052] ; [-0.941356, -0.853087] ; [-0.299825, -0.0757927] ; [-3.66841, -1.74314])
[3.03312, 3.03369] ; ([-2.30128, -2.28101] ; [-0.941815, -0.853505] ; [-0.301435, -0.0772791] ; [-3.66315, -1.73114])
[3.03369, 3.03426] ; ([-2.30182, -2.2815] ; [-0.942271, -0.853921] ; [-0.303039, -0.0787602] ; [-3.65783, -1.71911])
[3.03426, 3.03483] ; ([-2.30235, -2.28199] ; [-0.942725, -0.854334] ; [-0.304637, -0.080236] ; [-3.65244, -1.70704])
[3.03483, 3.03541] ; ([-2.30289, -2.28248] ; [-0.943176, -0.854745] ; [-0.306229, -0.0817064] ; [-3.64699, -1.69494])
[3.03541, 3.03598] ; ([-2.30343, -2.28297] ; [-0.943624, -0.855153] ; [-0.307815, -0.0831714] ; [-3.64147, -1.6828])
[3.03598, 3.03655] ; ([-2.30397, -2.28346] ; [-0.944069, -0.855559] ; [-0.309395, -0.0846309] ; [-3.63589, -1.67063])
[3.03655, 3.03712] ; ([-2.30451, -2.28395] ; [-0.944512, -0.855963] ; [-0.31097, -0.086085] ; [-3.63024, -1.65842])
[3.03712, 3.03769] ; ([-2.30504, -2.28444] ; [-0.944952, -0.856364] ; [-0.312538, -0.0875336] ; [-3.62453, -1.64617])
[3.03769, 3.03826] ; ([-2.30558, -2.28493] ; [-0.945389, -0.856763] ; [-0.3141, -0.0889767] ; [-3.61876, -1.63389])
[3.03826, 3.03884] ; ([-2.30612, -2.28543] ; [-0.945824, -0.857159] ; [-0.315656, -0.0904143] ; [-3.61292, -1.62157])
[3.03884, 3.03941] ; ([-2.30666, -2.28592] ; [-0.946255, -0.857554] ; [-0.317206, -0.0918464] ; [-3.60702, -1.60922])
[3.03941, 3.03998] ; ([-2.3072, -2.28641] ; [-0.946684, -0.857945] ; [-0.31875, -0.0932728] ; [-3.60106, -1.59684])
[3.03998, 3.04055] ; ([-2.30774, -2.2869] ; [-0.94711, -0.858335] ; [-0.320289, -0.0946937] ; [-3.59503, -1.58442])
[3.04055, 3.04112] ; ([-2.30827, -2.28739] ; [-0.947534, -0.858722] ; [-0.321821, -0.0961089] ; [-3.58895, -1.57197])
[3.04112, 3.04169] ; ([-2.30881, -2.28788] ; [-0.947955, -0.859107] ; [-0.323347, -0.0975183] ; [-3.5832, -1.55908])
[3.04169, 3.04226] ; ([-2.30935, -2.28837] ; [-0.948374, -0.859489] ; [-0.324867, -0.0989217] ; [-3.57739, -1.54615])
[3.04226, 3.04283] ; ([-2.30989, -2.28886] ; [-0.94879, -0.859868] ; [-0.326381, -0.100319] ; [-3.57156, -1.53316])
[3.04283, 3.04339] ; ([-2.31043, -2.28935] ; [-0.949203, -0.860245] ; [-0.32789, -0.101711] ; [-3.56568, -1.52012])
[3.04339, 3.04396] ; ([-2.31097, -2.28985] ; [-0.949614, -0.860619] ; [-0.329393, -0.103096] ; [-3.55976, -1.50703])
[3.04396, 3.04453] ; ([-2.3115, -2.29034] ; [-0.950023, -0.86099] ; [-0.330889, -0.104476] ; [-3.55379, -1.49389])
[3.04453, 3.0451] ; ([-2.31204, -2.29083] ; [-0.950429, -0.861359] ; [-0.33238, -0.105849] ; [-3.54778, -1.48071])
[3.0451, 3.04567] ; ([-2.31258, -2.29132] ; [-0.950833, -0.861726] ; [-0.333866, -0.107217] ; [-3.54173, -1.46747])
