[-0.000125263, 0] ; ([0.0383972, 0.0383972] ; [0, 0] ; [0.872665, 0.872665] ; [0, 0])
[3.96903, 3.97013] ; ([-4.97185, -4.9525] ; [-1.2224, -1.16332] ; [0.129809, 0.27368] ; [-0.410242, 0.398786])
[3.97013, 3.97123] ; ([-4.97319, -4.95378] ; [-1.22256, -1.16322] ; [0.129429, 0.274032] ; [-0.428709, 0.388744])
[3.97123, 3.97232] ; ([-4.97452, -4.95506] ; [-1.22272, -1.16313] ; [0.129032, 0.27437] ; [-0.447147, 0.378744])
[3.97232, 3.97342] ; ([-4.97586, -4.95634] ; [-1.22289, -1.16305] ; [0.12862, 0.274691] ; [-0.465556, 0.36879])
[3.97342, 3.97451] ; ([-4.97719, -4.95761] ; [-1.22307, -1.16297] ; [0.128192, 0.274998] ; [-0.483934, 0.358882])
[3.97451, 3.9756] ; ([-4.97852, -4.95888] ; [-1.22325, -1.16289] ; [0.12775, 0.275288] ; [-0.502282, 0.349022])
[3.9756, 3.97669] ; ([-4.97985, -4.96015] ; [-1.22344, -1.16282] ; [0.127292, 0.275564] ; [-0.520599, 0.339212])
[3.97669, 3.97777] ; ([-4.98118, -4.96142] ; [-1.22363, -1.16275] ; [0.12682, 0.275824] ; [-0.538884, 0.329452])
[3.97777, 3.97886] ; ([-4.9825, -4.96268] ; [-1.22384, -1.16267] ; [0.126332, 0.276069] ; [-0.557149, 0.319757])
[3.97886, 3.97994] ; ([-4.98382, -4.96395] ; [-1.22406, -1.1626] ; [0.12583, 0.276298] ; [-0.575381, 0.310116])
[3.97994, 3.98102] ; ([-4.98514, -4.96521] ; [-1.22428, -1.16253] ; [0.125313, 0.276514] ; [-0.593579, 0.300531])
[3.98102, 3.9821] ; ([-4.98646, -4.96647] ; [-1.22451, -1.16246] ; [0.124781, 0.276714] ; [-0.611742, 0.291004])
[3.9821, 3.98318] ; ([-4.98778, -4.96772] ; [-1.22475, -1.1624] ; [0.124235, 0.2769] ; [-0.62987, 0.281536])
[3.98318, 3.98425] ; ([-4.98909, -4.96898] ; [-1.22498, -1.16234] ; [0.123674, 0.277071] ; [-0.647963, 0.272128])
[3.98425, 3.98532] ; ([-4.9904, -4.97023] ; [-1.22523, -1.16229] ; [0.123099, 0.277228] ; [-0.666021, 0.262782])
[3.98532, 3.98639] ; ([-4.99171, -4.97148] ; [-1.22547, -1.16224] ; [0.12251, 0.27737] ; [-0.684042, 0.253498])
[3.98639, 3.98746] ; ([-4.99302, -4.97273] ; [-1.22573, -1.16219] ; [0.121906, 0.277499] ; [-0.702027, 0.244277])
[3.98746, 3.98853] ; ([-4.99433, -4.97397] ; [-1.22598, -1.16215] ; [0.121288, 0.277613] ; [-0.719974, 0.235122])
[3.98853, 3.9896] ; ([-4.99563, -4.97522] ; [-1.22625, -1.16211] ; [0.120655, 0.277714] ; [-0.737884, 0.226032])
[3.9896, 3.99066] ; ([-4.99693, -4.97646] ; [-1.22651, -1.16207] ; [0.120009, 0.277801] ; [-0.755756, 0.21701])
[3.99066, 3.99172] ; ([-4.99823, -4.9777] ; [-1.22678, -1.16204] ; [0.119349, 0.277875] ; [-0.773589, 0.208055])
[3.99172, 3.99278] ; ([-4.99953, -4.97893] ; [-1.22711, -1.16197] ; [0.118526, 0.278083] ; [-0.794245, 0.202032])
[3.99278, 3.99384] ; ([-5.00083, -4.98017] ; [-1.22742, -1.1619] ; [0.117684, 0.278284] ; [-0.814685, 0.195912])
[3.99384, 3.99489] ; ([-5.00212, -4.9814] ; [-1.22774, -1.16186] ; [0.116837, 0.278464] ; [-0.834917, 0.189714])
[3.99489, 3.99595] ; ([-5.00341, -4.98262] ; [-1.22804, -1.16182] ; [0.115983, 0.278624] ; [-0.85495, 0.183447])
[3.99595, 3.997] ; ([-5.00469, -4.98385] ; [-1.22835, -1.1618] ; [0.115124, 0.278764] ; [-0.874793, 0.177119])
[3.997, 3.99804] ; ([-5.00598, -4.98507] ; [-1.22865, -1.16179] ; [0.114259, 0.278884] ; [-0.894523, 0.170805])
[3.99804, 3.99909] ; ([-5.00726, -4.98629] ; [-1.22894, -1.16179] ; [0.113388, 0.278984] ; [-0.914075, 0.164441])
[3.99909, 4.00013] ; ([-5.00854, -4.98751] ; [-1.22924, -1.16179] ; [0.112512, 0.279064] ; [-0.933458, 0.158035])
[4.00013, 4.00117] ; ([-5.00982, -4.98872] ; [-1.22963, -1.16172] ; [0.111539, 0.279216] ; [-0.953261, 0.152177])
[4.00117, 4.00221] ; ([-5.01109, -4.98993] ; [-1.23001, -1.16165] ; [0.110561, 0.279348] ; [-0.972848, 0.146236])
[4.00221, 4.00324] ; ([-5.01236, -4.99114] ; [-1.23039, -1.1616] ; [0.109577, 0.279462] ; [-0.992225, 0.140231])
[4.00324, 4.00428] ; ([-5.01363, -4.99235] ; [-1.23077, -1.16155] ; [0.108588, 0.279557] ; [-1.0114, 0.134168])
[4.00428, 4.00531] ; ([-5.01489, -4.99355] ; [-1.23115, -1.16151] ; [0.107593, 0.279634] ; [-1.03038, 0.128053])
[4.00531, 4.00633] ; ([-5.01616, -4.99475] ; [-1.23153, -1.16148] ; [0.106593, 0.279693] ; [-1.04917, 0.121891])
[4.00633, 4.00736] ; ([-5.01742, -4.99594] ; [-1.23191, -1.16145] ; [0.105589, 0.279734] ; [-1.06778, 0.11569])
[4.00736, 4.00838] ; ([-5.01867, -4.99714] ; [-1.23229, -1.16143] ; [0.104579, 0.279756] ; [-1.08622, 0.109454])
[4.00838, 4.0094] ; ([-5.01993, -4.99833] ; [-1.23269, -1.16139] ; [0.103564, 0.279761] ; [-1.10448, 0.103188])
[4.0094, 4.01042] ; ([-5.02118, -4.99951] ; [-1.2331, -1.16136] ; [0.102544, 0.279748] ; [-1.12257, 0.0968932])
[4.01042, 4.01143] ; ([-5.02243, -5.0007] ; [-1.2335, -1.16134] ; [0.101519, 0.279718] ; [-1.14049, 0.0905761])
[4.01143, 4.01245] ; ([-5.02368, -5.00188] ; [-1.2339, -1.16133] ; [0.10049, 0.279671] ; [-1.15825, 0.0842377])
[4.01245, 4.01346] ; ([-5.02492, -5.00306] ; [-1.23429, -1.16133] ; [0.0994563, 0.279606] ; [-1.17585, 0.0778818])
[4.01346, 4.01447] ; ([-5.02616, -5.00423] ; [-1.23469, -1.16133] ; [0.0984178, 0.279524] ; [-1.19329, 0.0715115])
[4.01447, 4.01547] ; ([-5.0274, -5.00541] ; [-1.23509, -1.16134] ; [0.0973747, 0.279426] ; [-1.21058, 0.06513])
[4.01547, 4.01648] ; ([-5.02864, -5.00658] ; [-1.23549, -1.16135] ; [0.0963272, 0.27931] ; [-1.22772, 0.0587417])
[4.01648, 4.01748] ; ([-5.02988, -5.00775] ; [-1.23588, -1.16138] ; [0.0952752, 0.279178] ; [-1.24471, 0.0523471])
[4.01748, 4.01848] ; ([-5.03111, -5.00891] ; [-1.23628, -1.1614] ; [0.0942189, 0.27903] ; [-1.26157, 0.0459643])
[4.01848, 4.01947] ; ([-5.03234, -5.01008] ; [-1.23668, -1.16144] ; [0.0931583, 0.278865] ; [-1.27828, 0.0395796])
[4.01947, 4.02047] ; ([-5.03357, -5.01124] ; [-1.23708, -1.16147] ; [0.0920933, 0.278684] ; [-1.29486, 0.0331961])
[4.02047, 4.02146] ; ([-5.03479, -5.0124] ; [-1.23747, -1.16152] ; [0.0910242, 0.278487] ; [-1.31129, 0.0268152])
[4.02146, 4.02246] ; ([-5.03602, -5.01355] ; [-1.23788, -1.16157] ; [0.089951, 0.278274] ; [-1.32759, 0.0204406])
[4.02246, 4.02344] ; ([-5.03724, -5.01471] ; [-1.23828, -1.16162] ; [0.0888736, 0.278045] ; [-1.34376, 0.0140717])
[4.02344, 4.02443] ; ([-5.03846, -5.01586] ; [-1.23868, -1.16168] ; [0.0877923, 0.2778] ; [-1.3598, 0.00772357])
[4.02443, 4.02542] ; ([-5.03968, -5.01701] ; [-1.23908, -1.16174] ; [0.0867069, 0.27754] ; [-1.37571, 0.00138272])
[4.02542, 4.0264] ; ([-5.0409, -5.01816] ; [-1.23949, -1.16181] ; [0.0856177, 0.277265] ; [-1.39149, -0.00494559])
[4.0264, 4.02739] ; ([-5.04211, -5.01931] ; [-1.23989, -1.16188] ; [0.0845246, 0.276974] ; [-1.40714, -0.0112602])
[4.02739, 4.02837] ; ([-5.04333, -5.02045] ; [-1.2403, -1.16196] ; [0.0834277, 0.276667] ; [-1.42266, -0.0175618])
[4.02837, 4.02935] ; ([-5.04454, -5.02159] ; [-1.24071, -1.16204] ; [0.082327, 0.276346] ; [-1.43806, -0.0238385])
[4.02935, 4.03032] ; ([-5.04575, -5.02273] ; [-1.24112, -1.16212] ; [0.0812227, 0.27601] ; [-1.45334, -0.0300975])
[4.03032, 4.0313] ; ([-5.04696, -5.02387] ; [-1.24153, -1.16221] ; [0.0801147, 0.275658] ; [-1.4685, -0.0363364])
[4.0313, 4.03227] ; ([-5.04817, -5.02501] ; [-1.24194, -1.1623] ; [0.0790032, 0.275292] ; [-1.48353, -0.0425558])
[4.03227, 4.03325] ; ([-5.04937, -5.02615] ; [-1.24235, -1.1624] ; [0.0778882, 0.274912] ; [-1.49845, -0.0487548])
[4.03325, 4.03422] ; ([-5.05057, -5.02728] ; [-1.24277, -1.1625] ; [0.0767697, 0.274517] ; [-1.51324, -0.054931])
[4.03422, 4.03519] ; ([-5.05178, -5.02841] ; [-1.24319, -1.16261] ; [0.0756478, 0.274107] ; [-1.52791, -0.0610852])
[4.03519, 4.03615] ; ([-5.05298, -5.02954] ; [-1.2436, -1.16272] ; [0.0745225, 0.273683] ; [-1.54246, -0.0672165])
[4.03615, 4.03712] ; ([-5.05418, -5.03067] ; [-1.24402, -1.16283] ; [0.0733942, 0.273245] ; [-1.55689, -0.0733242])
[4.03712, 4.03808] ; ([-5.05537, -5.03179] ; [-1.24444, -1.16294] ; [0.0722629, 0.272793] ; [-1.5712, -0.0794066])
[4.03808, 4.03905] ; ([-5.05657, -5.03292] ; [-1.24487, -1.16307] ; [0.0711286, 0.272326] ; [-1.58538, -0.085462])
[4.03905, 4.04001] ; ([-5.05776, -5.03404] ; [-1.24529, -1.16319] ; [0.0699913, 0.271847] ; [-1.59945, -0.0914909])
[4.04001, 4.04097] ; ([-5.05896, -5.03516] ; [-1.24571, -1.16332] ; [0.0688511, 0.271353] ; [-1.6134, -0.0974915])
[4.04097, 4.04193] ; ([-5.06015, -5.03628] ; [-1.24614, -1.16345] ; [0.0677081, 0.270846] ; [-1.62723, -0.103464])
[4.04193, 4.04288] ; ([-5.06134, -5.0374] ; [-1.24657, -1.16358] ; [0.0665623, 0.270325] ; [-1.64094, -0.109408])
[4.04288, 4.04384] ; ([-5.06253, -5.03852] ; [-1.247, -1.16372] ; [0.0654137, 0.269791] ; [-1.65454, -0.115322])
[4.04384, 4.04479] ; ([-5.06371, -5.03963] ; [-1.24743, -1.16386] ; [0.0642625, 0.269244] ; [-1.66801, -0.121206])
[4.04479, 4.04574] ; ([-5.0649, -5.04074] ; [-1.24786, -1.16401] ; [0.0631087, 0.268683] ; [-1.68137, -0.127061])
[4.04574, 4.0467] ; ([-5.06608, -5.04186] ; [-1.24829, -1.16416] ; [0.0619523, 0.26811] ; [-1.69462, -0.132884])
[4.0467, 4.04765] ; ([-5.06726, -5.04297] ; [-1.24872, -1.16431] ; [0.0607934, 0.267523] ; [-1.70774, -0.138676])
[4.04765, 4.04859] ; ([-5.06844, -5.04407] ; [-1.24916, -1.16447] ; [0.059632, 0.266924] ; [-1.72075, -0.144437])
[4.04859, 4.04954] ; ([-5.06962, -5.04518] ; [-1.24959, -1.16462] ; [0.0584682, 0.266312] ; [-1.73365, -0.150166])
[4.04954, 4.05049] ; ([-5.0708, -5.04629] ; [-1.25003, -1.16479] ; [0.0573019, 0.265687] ; [-1.74643, -0.155863])
[4.05049, 4.05143] ; ([-5.07198, -5.04739] ; [-1.2505, -1.16492] ; [0.0561334, 0.26505] ; [-1.75912, -0.161503])
[4.05143, 4.05237] ; ([-5.07316, -5.04849] ; [-1.25097, -1.16507] ; [0.0549627, 0.264401] ; [-1.77169, -0.167112])
[4.05237, 4.05331] ; ([-5.07433, -5.04959] ; [-1.25143, -1.16522] ; [0.0537898, 0.263739] ; [-1.78414, -0.172688])
[4.05331, 4.05425] ; ([-5.07551, -5.05069] ; [-1.25189, -1.16537] ; [0.0526149, 0.263065] ; [-1.79648, -0.17823])
[4.05425, 4.05519] ; ([-5.07668, -5.05179] ; [-1.25235, -1.16554] ; [0.0514379, 0.262379] ; [-1.8087, -0.183749])
[4.05519, 4.05613] ; ([-5.07785, -5.05289] ; [-1.2528, -1.16571] ; [0.0502588, 0.261681] ; [-1.82078, -0.189245])
[4.05613, 4.05706] ; ([-5.07902, -5.05398] ; [-1.25326, -1.16589] ; [0.0490777, 0.260971] ; [-1.83274, -0.194718])
[4.05706, 4.058] ; ([-5.08019, -5.05508] ; [-1.25371, -1.16607] ; [0.0478946, 0.26025] ; [-1.84458, -0.200166])
[4.058, 4.05893] ; ([-5.08136, -5.05617] ; [-1.25416, -1.16626] ; [0.0467096, 0.259516] ; [-1.8563, -0.20559])
[4.05893, 4.05987] ; ([-5.08252, -5.05726] ; [-1.25461, -1.16646] ; [0.0455228, 0.258771] ; [-1.86789, -0.21099])
[4.05987, 4.0608] ; ([-5.08369, -5.05835] ; [-1.25506, -1.16666] ; [0.044334, 0.258015] ; [-1.87935, -0.216366])
[4.0608, 4.06173] ; ([-5.08485, -5.05944] ; [-1.2555, -1.16686] ; [0.0431436, 0.257246] ; [-1.89069, -0.221717])
[4.06173, 4.06266] ; ([-5.08602, -5.06053] ; [-1.25595, -1.16708] ; [0.0419513, 0.256467] ; [-1.90191, -0.227044])
[4.06266, 4.06358] ; ([-5.08718, -5.06162] ; [-1.25639, -1.16729] ; [0.0407574, 0.255676] ; [-1.91301, -0.232345])
[4.06358, 4.06451] ; ([-5.08834, -5.06271] ; [-1.25684, -1.16751] ; [0.0395618, 0.254874] ; [-1.92398, -0.237622])
[4.06451, 4.06544] ; ([-5.08951, -5.06379] ; [-1.25728, -1.16774] ; [0.0383646, 0.25406] ; [-1.93483, -0.242875])
[4.06544, 4.06636] ; ([-5.09067, -5.06488] ; [-1.25773, -1.16797] ; [0.0371659, 0.253236] ; [-1.94555, -0.248104])
[4.06636, 4.06729] ; ([-5.09183, -5.06596] ; [-1.25817, -1.1682] ; [0.0359656, 0.2524] ; [-1.95615, -0.253309])
[4.06729, 4.06821] ; ([-5.09299, -5.06704] ; [-1.25861, -1.16844] ; [0.0347638, 0.251554] ; [-1.96663, -0.258489])
[4.06821, 4.06913] ; ([-5.09414, -5.06812] ; [-1.25906, -1.16868] ; [0.0335606, 0.250696] ; [-1.97699, -0.263644])
[4.06913, 4.07006] ; ([-5.0953, -5.0692] ; [-1.2595, -1.16893] ; [0.032356, 0.249828] ; [-1.98722, -0.268774])
[4.07006, 4.07098] ; ([-5.09646, -5.07029] ; [-1.25994, -1.16918] ; [0.03115, 0.248949] ; [-1.99734, -0.273866])
[4.07098, 4.0719] ; ([-5.09761, -5.07136] ; [-1.26039, -1.16944] ; [0.0299427, 0.248059] ; [-2.00734, -0.278931])
[4.0719, 4.07281] ; ([-5.09877, -5.07244] ; [-1.26083, -1.1697] ; [0.0287341, 0.247158] ; [-2.01722, -0.28397])
[4.07281, 4.07373] ; ([-5.09993, -5.07352] ; [-1.26127, -1.16996] ; [0.0275243, 0.246247] ; [-2.02698, -0.288981])
[4.07373, 4.07465] ; ([-5.10108, -5.0746] ; [-1.26171, -1.17023] ; [0.0263132, 0.245326] ; [-2.03662, -0.293964])
[4.07465, 4.07557] ; ([-5.10223, -5.07568] ; [-1.26216, -1.1705] ; [0.025101, 0.244394] ; [-2.04614, -0.29892])
[4.07557, 4.07648] ; ([-5.10339, -5.07675] ; [-1.2626, -1.17077] ; [0.0238877, 0.243451] ; [-2.05554, -0.303847])
[4.07648, 4.0774] ; ([-5.10454, -5.07783] ; [-1.26309, -1.17101] ; [0.0226733, 0.242499] ; [-2.06486, -0.308713])
[4.0774, 4.07831] ; ([-5.10569, -5.0789] ; [-1.26357, -1.17125] ; [0.021458, 0.241536] ; [-2.07405, -0.313552])
[4.07831, 4.07923] ; ([-5.10685, -5.07998] ; [-1.26405, -1.1715] ; [0.020242, 0.240563] ; [-2.08312, -0.318363])
[4.07923, 4.08014] ; ([-5.108, -5.08105] ; [-1.26452, -1.17176] ; [0.019025, 0.23958] ; [-2.09206, -0.323144])
[4.08014, 4.08105] ; ([-5.10915, -5.08212] ; [-1.26499, -1.17203] ; [0.0178072, 0.238587] ; [-2.10089, -0.327896])
[4.08105, 4.08196] ; ([-5.1103, -5.08319] ; [-1.26545, -1.17231] ; [0.0165886, 0.237585] ; [-2.1096, -0.332619])
[4.08196, 4.08288] ; ([-5.11145, -5.08427] ; [-1.26591, -1.17259] ; [0.0153692, 0.236573] ; [-2.11819, -0.337313])
[4.08288, 4.08379] ; ([-5.1126, -5.08534] ; [-1.26637, -1.17288] ; [0.0141491, 0.235551] ; [-2.12665, -0.341977])
[4.08379, 4.0847] ; ([-5.11375, -5.08641] ; [-1.26682, -1.17318] ; [0.0129282, 0.234519] ; [-2.135, -0.346612])
[4.0847, 4.0856] ; ([-5.1149, -5.08748] ; [-1.26728, -1.17348] ; [0.0117066, 0.233478] ; [-2.14323, -0.351218])
[4.0856, 4.08651] ; ([-5.11605, -5.08855] ; [-1.26773, -1.17378] ; [0.010483, 0.232428] ; [-2.15279, -0.354344])
[4.08651, 4.08742] ; ([-5.11719, -5.08962] ; [-1.26818, -1.1741] ; [0.00925749, 0.23137] ; [-2.16224, -0.357432])
[4.08742, 4.08833] ; ([-5.11834, -5.09069] ; [-1.26863, -1.17441] ; [0.00803016, 0.230305] ; [-2.17158, -0.360478])
[4.08833, 4.08924] ; ([-5.11949, -5.09176] ; [-1.26907, -1.17473] ; [0.00680098, 0.229231] ; [-2.18081, -0.363484])
[4.08924, 4.09014] ; ([-5.12064, -5.09283] ; [-1.26952, -1.17506] ; [0.00557, 0.228149] ; [-2.18993, -0.366448])
[4.09014, 4.09105] ; ([-5.12179, -5.09389] ; [-1.26997, -1.17539] ; [0.00433727, 0.22706] ; [-2.19891, -0.369402])
[4.09105, 4.09195] ; ([-5.12293, -5.09496] ; [-1.27041, -1.17572] ; [0.00310284, 0.225962] ; [-2.20775, -0.372347])
[4.09195, 4.09286] ; ([-5.12408, -5.09603] ; [-1.27086, -1.17605] ; [0.00186674, 0.224857] ; [-2.21648, -0.375258])
[4.09286, 4.09376] ; ([-5.12523, -5.0971] ; [-1.27131, -1.17639] ; [0.000629043, 0.223744] ; [-2.22506, -0.378157])
[4.09376, 4.09467] ; ([-5.12638, -5.09816] ; [-1.27175, -1.17674] ; [-0.000610206, 0.222623] ; [-2.23351, -0.381045])
[4.09467, 4.09557] ; ([-5.12752, -5.09923] ; [-1.2722, -1.17708] ; [-0.00185097, 0.221495] ; [-2.24184, -0.3839])
[4.09557, 4.09648] ; ([-5.12867, -5.1003] ; [-1.27264, -1.17744] ; [-0.00309319, 0.220359] ; [-2.25003, -0.386746])
[4.09648, 4.09738] ; ([-5.12982, -5.10137] ; [-1.27309, -1.17779] ; [-0.00433682, 0.219216] ; [-2.2581, -0.389564])
[4.09738, 4.09828] ; ([-5.13096, -5.10243] ; [-1.27353, -1.17815] ; [-0.00558182, 0.218065] ; [-2.26603, -0.392364])
[4.09828, 4.09918] ; ([-5.13211, -5.1035] ; [-1.27398, -1.17851] ; [-0.00682813, 0.216907] ; [-2.27383, -0.395144])
[4.09918, 4.10009] ; ([-5.13326, -5.10457] ; [-1.27447, -1.17883] ; [-0.00807592, 0.215741] ; [-2.28173, -0.397684])
[4.10009, 4.10099] ; ([-5.1344, -5.10563] ; [-1.27495, -1.17915] ; [-0.00932477, 0.214568] ; [-2.28946, -0.400225])
[4.10099, 4.10189] ; ([-5.13555, -5.1067] ; [-1.27543, -1.17949] ; [-0.0105748, 0.213389] ; [-2.29707, -0.402744])
[4.10189, 4.10279] ; ([-5.1367, -5.10777] ; [-1.2759, -1.17984] ; [-0.011826, 0.212202] ; [-2.30453, -0.40526])
[4.10279, 4.10369] ; ([-5.13784, -5.10883] ; [-1.27637, -1.18019] ; [-0.0130783, 0.211009] ; [-2.31184, -0.407773])
[4.10369, 4.10459] ; ([-5.13899, -5.1099] ; [-1.27683, -1.18055] ; [-0.0143317, 0.209808] ; [-2.31904, -0.410245])
[4.10459, 4.10549] ; ([-5.14014, -5.11096] ; [-1.27729, -1.18091] ; [-0.0155861, 0.208601] ; [-2.32609, -0.412713])
[4.10549, 4.10639] ; ([-5.14128, -5.11203] ; [-1.27775, -1.18128] ; [-0.0168416, 0.207387] ; [-2.33301, -0.415152])
[4.10639, 4.10729] ; ([-5.14243, -5.1131] ; [-1.27821, -1.18166] ; [-0.018098, 0.206167] ; [-2.33982, -0.417558])
[4.10729, 4.10819] ; ([-5.14358, -5.11416] ; [-1.27867, -1.18204] ; [-0.0193553, 0.204939] ; [-2.3465, -0.419944])
[4.10819, 4.10909] ; ([-5.14472, -5.11523] ; [-1.27912, -1.18242] ; [-0.0206136, 0.203705] ; [-2.35304, -0.422309])
[4.10909, 4.10999] ; ([-5.14587, -5.1163] ; [-1.27957, -1.18281] ; [-0.0218728, 0.202465] ; [-2.35945, -0.424654])
[4.10999, 4.11089] ; ([-5.14702, -5.11736] ; [-1.28002, -1.18321] ; [-0.0231327, 0.201218] ; [-2.36573, -0.426978])
[4.11089, 4.11179] ; ([-5.14817, -5.11843] ; [-1.28047, -1.18361] ; [-0.0243935, 0.199964] ; [-2.37188, -0.429279])
[4.11179, 4.11269] ; ([-5.14932, -5.1195] ; [-1.28091, -1.18401] ; [-0.025655, 0.198703] ; [-2.3779, -0.431557])
[4.11269, 4.11359] ; ([-5.15046, -5.12056] ; [-1.28136, -1.18442] ; [-0.0269172, 0.197437] ; [-2.38379, -0.433811])
[4.11359, 4.11449] ; ([-5.15161, -5.12163] ; [-1.28183, -1.1848] ; [-0.0281803, 0.196164] ; [-2.38973, -0.435868])
[4.11449, 4.11538] ; ([-5.15276, -5.1227] ; [-1.28231, -1.18519] ; [-0.0294438, 0.194884] ; [-2.39552, -0.437918])
[4.11538, 4.11628] ; ([-5.15391, -5.12377] ; [-1.28277, -1.18558] ; [-0.0307081, 0.193599] ; [-2.4012, -0.439915])
[4.11628, 4.11718] ; ([-5.15506, -5.12484] ; [-1.28324, -1.18598] ; [-0.0319729, 0.192308] ; [-2.40677, -0.441881])
[4.11718, 4.11808] ; ([-5.15621, -5.1259] ; [-1.2837, -1.18638] ; [-0.0332403, 0.191013] ; [-2.41451, -0.441514])
[4.11808, 4.11898] ; ([-5.15736, -5.12697] ; [-1.28416, -1.18679] ; [-0.0345081, 0.189711] ; [-2.4221, -0.441151])
[4.11898, 4.11988] ; ([-5.15851, -5.12804] ; [-1.28461, -1.18721] ; [-0.0357762, 0.188405] ; [-2.42953, -0.440788])
[4.11988, 4.12077] ; ([-5.15966, -5.12911] ; [-1.28507, -1.18762] ; [-0.0370446, 0.187092] ; [-2.4368, -0.440426])
[4.12077, 4.12167] ; ([-5.16082, -5.13018] ; [-1.28554, -1.18803] ; [-0.0383135, 0.185774] ; [-2.44412, -0.439862])
[4.12167, 4.12257] ; ([-5.16197, -5.13125] ; [-1.28601, -1.18844] ; [-0.0395825, 0.18445] ; [-2.45131, -0.439276])
[4.12257, 4.12347] ; ([-5.16312, -5.13232] ; [-1.28647, -1.18885] ; [-0.0408517, 0.183121] ; [-2.45836, -0.438668])
[4.12347, 4.12437] ; ([-5.16427, -5.13339] ; [-1.28694, -1.18927] ; [-0.042121, 0.181786] ; [-2.46528, -0.438038])
[4.12437, 4.12526] ; ([-5.16543, -5.13446] ; [-1.28741, -1.18969] ; [-0.0433903, 0.180446] ; [-2.47207, -0.437385])
[4.12526, 4.12616] ; ([-5.16658, -5.13553] ; [-1.28787, -1.19011] ; [-0.0446597, 0.1791] ; [-2.47873, -0.436709])
[4.12616, 4.12706] ; ([-5.16773, -5.13661] ; [-1.28833, -1.19054] ; [-0.045929, 0.17775] ; [-2.48525, -0.43601])
[4.12706, 4.12796] ; ([-5.16889, -5.13768] ; [-1.28879, -1.19097] ; [-0.0471983, 0.176394] ; [-2.49164, -0.435288])
[4.12796, 4.12885] ; ([-5.17004, -5.13875] ; [-1.28925, -1.19141] ; [-0.0484675, 0.175032] ; [-2.49789, -0.434542])
[4.12885, 4.12975] ; ([-5.1712, -5.13982] ; [-1.28971, -1.19184] ; [-0.0497365, 0.173666] ; [-2.50402, -0.433773])
[4.12975, 4.13065] ; ([-5.17235, -5.1409] ; [-1.29017, -1.19228] ; [-0.0510054, 0.172295] ; [-2.51001, -0.432979])
[4.13065, 4.13155] ; ([-5.17351, -5.14197] ; [-1.29062, -1.19273] ; [-0.0522741, 0.170918] ; [-2.51587, -0.432162])
[4.13155, 4.13245] ; ([-5.17466, -5.14304] ; [-1.29108, -1.19317] ; [-0.0535426, 0.169536] ; [-2.52159, -0.43132])
[4.13245, 4.13335] ; ([-5.17582, -5.14412] ; [-1.29153, -1.19363] ; [-0.0548108, 0.16815] ; [-2.52719, -0.430453])
[4.13335, 4.13424] ; ([-5.17698, -5.14519] ; [-1.29198, -1.19408] ; [-0.0560786, 0.166758] ; [-2.53265, -0.429562])
[4.13424, 4.13514] ; ([-5.17814, -5.14627] ; [-1.29243, -1.19454] ; [-0.0573461, 0.165362] ; [-2.53798, -0.428645])
[4.13514, 4.13604] ; ([-5.1793, -5.14735] ; [-1.29288, -1.195] ; [-0.0586132, 0.163961] ; [-2.54318, -0.427703])
[4.13604, 4.13694] ; ([-5.18046, -5.14842] ; [-1.29333, -1.19546] ; [-0.0598798, 0.162555] ; [-2.54825, -0.426736])
[4.13694, 4.13784] ; ([-5.18162, -5.1495] ; [-1.29378, -1.19593] ; [-0.061146, 0.161144] ; [-2.55319, -0.425743])
[4.13784, 4.13874] ; ([-5.18278, -5.15058] ; [-1.29422, -1.1964] ; [-0.0624117, 0.159729] ; [-2.55799, -0.424724])
[4.13874, 4.13964] ; ([-5.18394, -5.15166] ; [-1.29467, -1.19687] ; [-0.0636768, 0.158309] ; [-2.56267, -0.423678])
[4.13964, 4.14054] ; ([-5.1851, -5.15274] ; [-1.29511, -1.19735] ; [-0.0649413, 0.156884] ; [-2.56721, -0.422606])
[4.14054, 4.14144] ; ([-5.18626, -5.15382] ; [-1.29555, -1.19783] ; [-0.0662052, 0.155455] ; [-2.57162, -0.421507])
[4.14144, 4.14234] ; ([-5.18743, -5.1549] ; [-1.29599, -1.19831] ; [-0.0674685, 0.154021] ; [-2.5759, -0.420381])
[4.14234, 4.14324] ; ([-5.18859, -5.15598] ; [-1.29644, -1.19878] ; [-0.0687904, 0.152643] ; [-2.58006, -0.41922])
[4.14324, 4.14414] ; ([-5.18976, -5.15707] ; [-1.2969, -1.19925] ; [-0.0701113, 0.151259] ; [-2.58409, -0.418029])
[4.14414, 4.14504] ; ([-5.19093, -5.15815] ; [-1.29735, -1.19973] ; [-0.0714311, 0.149872] ; [-2.58799, -0.416804])
[4.14504, 4.14595] ; ([-5.19209, -5.15924] ; [-1.2978, -1.20021] ; [-0.07275, 0.148481] ; [-2.59177, -0.415546])
[4.14595, 4.14685] ; ([-5.19326, -5.16032] ; [-1.29825, -1.20069] ; [-0.0740678, 0.147085] ; [-2.59541, -0.414271])
[4.14685, 4.14775] ; ([-5.19443, -5.16141] ; [-1.2987, -1.20117] ; [-0.0753951, 0.145696] ; [-2.5989, -0.412975])
[4.14775, 4.14865] ; ([-5.1956, -5.16249] ; [-1.29915, -1.20165] ; [-0.0767212, 0.144303] ; [-2.60226, -0.411661])
